Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Preliminary, OP",Tatiana,ASHLYNN E. MEUCHEL,39.6,40,20.4,12,15,127,11,0.0
"[HT] Preliminary, OP",Anika,JENNIFER WOOTEN - MACOUZET,35.5,80,E,E,E,E,E,
"[HT] Preliminary, OP",Chapman's Cause,JAMES ALLISTON,36.4,0,RF,RF,RF,RF,RF,
"[HT] Preliminary, OP",Morning Star,ASHLYNN E. MEUCHEL,36.4,W,W,W,W,W,
"[HT] Preliminary, PH",Henry,DAVID ADAMO,30,0,0,0,0,30,1,16.0
"[HT] Preliminary, PH",44 Magnum,EMILEE LIBBY,34.3,0,0,0,0,34.3,2,5.0
"[HT] Preliminary, PH",Raffaella,ERIN R. KELLERHOUSE,30.4,0,0,4,0,34.4,3,4.0
"[HT] Preliminary, PH",Sunsprite Syrius,TAMRA SMITH,32.6,0,0,4,0,36.6,4,3.0
"[HT] Preliminary, PH",Catchy One-liner,ALEXIS A. HELFFRICH,36.7,0,0,0,0,36.7,5,2.0
"[HT] Preliminary, PH",London Town,ALEXIS A. HELFFRICH,34.1,0,0,4,0,38.1,6,0.0
"[HT] Preliminary, PH",Bill's Midnight Magic,ERIN R. KELLERHOUSE,39.4,0,0,0,0,39.4,7,0.0
"[HT] Preliminary, PH",Chavez Ravine,WHITNEY TUCKER BILLETER,38.3,0,1.2,0,0,39.5,8,0.0
"[HT] Preliminary, PH",Gaelic Wealth,ASIA H. VEDDER,34.3,0,5.2,0,0,39.5,9,0.0
"[HT] Preliminary, PH",Talisker,JAMES ALLISTON,33.3,0,0,8,0,41.3,10,0.0
"[HT] Preliminary, PH",Tim Terrific,EARL MCFALL,39.4,0,0,4,0,43.4,11,0.0
"[HT] Preliminary, PH",La Patrona,DAVID ADAMO,35.4,0,0,8,0,43.4,12,0.0
"[HT] Preliminary, PH",Silver Sage,RUTH BLEY,38.5,0,1.2,4,0,43.7,13,0.0
"[HT] Preliminary, PH",River Street,ERIN SERAFINI SPOHR,39.8,0,0,4,0,43.8,14,0.0
"[HT] Preliminary, PH",Carry On,AMBER LEVINE,39.6,0,0,8,0,47.6,15,0.0
"[HT] Preliminary, PH",Cerne Abbas,JAMES ALLISTON,35,0,0,16,0,51,16,0.0
"[HT] Preliminary, PH",Lord Lombardi,KRISTI M. NUNNINK,43,0,6.4,4,0,53.4,17,0.0
"[HT] Preliminary, PH",Goldquest,JEANINE K. ALLRED,42,0,8,8,0,58,18,0.0
"[HT] Preliminary, PH",Great Bourton,REBECCA BRAITLING,32.8,20,10,0,0,62.8,19,0.0
"[HT] Preliminary, PH",Wishbone,KATIE J. YOZAMP,45,0,5.6,8,24,82.6,20,0.0
"[HT] Preliminary, PH",Orion's Bold Princess,VALI FRANK,47.8,40,17.6,16,0,121.4,21,0.0
"[HT] Preliminary, PH",Rita's Bright Spark,TAMRA SMITH,35.7,80,E,E,E,E,E,
"[HT] Preliminary, PH",Catch Me If You Can IV,MADDY MAZZOLA,44.6,0,0,RF,RF,RF,RF,
"[HT] Preliminary, PR",Corinthoz,KIERA CARTER,30.9,0,0,0,0,30.9,1,16.0
"[HT] Preliminary, PR",Cor de Leigh,GRACE J. NORTON,31.8,0,0,0,0,31.8,2,5.0
"[HT] Preliminary, PR",Cursive,SOPHIE DIXON-SUTTON,30,0,0,4,0,34,3,4.0
"[HT] Preliminary, PR",Udealer,MADELYNN SNOOZY,33.6,0,13.6,0,0,47.2,4,3.0
"[HT] Preliminary, PR",Sammy Equus,LISA TAKADA,43.2,0,6.4,0,0,49.6,5,0.0
"[HT] Preliminary, PR",LADY GAGA,DANIELLE CASALETT,35,0,14.8,0,0,49.8,6,0.0
"[HT] Preliminary, PR",All Riled Up,HAYLEY M. SULLIVAN,43.2,0,4,4,0,51.2,7,0.0
"[HT] Preliminary, PR",Street Legal,JENNIFER M. RAMIREZ,50.9,0,0,4,0,54.9,8,0.0
"[HT] Preliminary, PR",Patagonia,AMBER PEARSON,29.6,20,14.8,4,0,68.4,9,0.0
"[HT] Preliminary, PR",Rupert,ALANNA REGAN,38.6,20,8.8,0,3,70.4,10,0.0
"[HT] Preliminary, PR",Southern Comfort,EMMA DUNN,35,20,12.4,8,0,75.4,11,0.0
"[HT] Preliminary, PR",Bold Dredger,KYANA SAZEGARI,36.8,20,21.6,8,0,86.4,12,0.0
"[HT] Preliminary, PR",Dream Big,SHELBY K. JONES,45,20,23.2,4,0,92.2,13,0.0
"[HT] Preliminary, PR",Chance Affair,AINSLEIGH O. MITCHELL,38.5,0,0,RF,RF,RF,RF,
"[HT] Preliminary, PR",Simply a Star,LEAH M. FORQUER,38.2,20,RF,RF,RF,RF,RF,
"[HT] Preliminary, PR",Isengart,MATTHEW B. WALLEY,35,60,23.6,W,W,W,W,
"[HT] Preliminary, PR",Sintra,LINDSEY B. WEAVER,26.4,80,E,E,E,E,E,
"[HT] Preliminary, PR",Tiki Tiki Tumbo,KRISTEN MERALA,31.8,20,6,TE,TE,TE,TE,
"[HT] Preliminary, PR",Gambit,JORDAN GOOD,38.2,60,14.8,0,E,E,E,
"[HT] Preliminary, PR:C",Ansel Adams,JOANNA SAUNDERS,35.2,0,0,0,0,35.2,1,16.0
"[HT] Preliminary, PR:C",Rodrigue Du Granit,RUTH BLEY,35,0,0,4,0,39,2,5.0
"[HT] Preliminary, PR:C",Wunder Schon,CARA JULIAN,36.5,0,1.2,4,0,41.7,3,4.0
"[HT] Preliminary, PR:C",Case Closed II,NATALIE KUHNY,38.3,0,0,4,0,42.3,4,3.0
"[HT] Preliminary, PR:C",Catch Of The Day,LOGAN E. BEARDEN,42.8,0,1.2,0,0,44,5,2.0
"[HT] Preliminary, PR:C",In Like Flynn,ASHLYN DORSEY,39.1,0,0,4,3,46.1,6,1.0
"[HT] Preliminary, PR:C",Elfenwind,MADELEINE S. MOORE,42.2,0,0,4,0,46.2,7,0.0
"[HT] Preliminary, PR:C",Rionach,SIGOURNEY JELLINS,43.7,0,0,4,0,47.7,8,0.0
"[HT] Preliminary, PR:C",Light In The Dark,CATIE CEJKA,39.1,0,4.8,8,0,51.9,9,0.0
"[HT] Preliminary, PR:C",Charlotte,JENNIFER L. MCRONALD,40,0,0,16,0,56,10,0.0
"[HT] Preliminary, PR:C",Caharron V.E.,SANDY BOLING,37.6,0,0,20,0,57.6,11,0.0
"[HT] Preliminary, PR:C",Athlone Travel On,ERIN M. MURPHY,44.4,0,1.6,12,0,58,12,0.0
"[HT] Preliminary, PR:C",Aramé,TYLIA SCHOENEWALD,32.4,20,2.4,4,0,58.8,13,0.0
"[HT] Preliminary, PR:C",Flight Marshall,MARIEKE GAUDET KIRKMAN,40.2,0,0,12,7,59.2,14,0.0
"[HT] Preliminary, PR:C",Start From Scratch,LEXIE M. THACKER,48.9,0,0,12,0,60.9,15,0.0
"[HT] Preliminary, PR:C",Willoughby Bay,JOY M. SIMON,44.8,0,9.2,8,0,62,16,0.0
"[HT] Preliminary, PR:C",Elk Mountain,ANDREA DEMEL,41.3,20,4.8,4,0,70.1,17,0.0
"[HT] Preliminary, PR:C",Pacino,ELLE C. DE RECAT,35.4,20,8,8,0,71.4,18,0.0
"[HT] Preliminary, PR:C",Cruise Control,SYDNEY JOHNSON,40.4,20,18.8,0,0,79.2,19,0.0
"[HT] Preliminary, PR:C",Tiger III,GAIL A. BRACKETT,38.3,20,8,12,15,93.3,20,0.0
"[HT] Preliminary, PR:C",Redbuds Moonrock,MAX GERDES,42.8,0,16.4,W,W,W,W,
"[HT] Preliminary, PR:C",Gallipoli II,VALERIE FERRARO,41.1,80,E,E,E,E,E,
"[HT] Preliminary, PR:C",Ballycreen Kings Orbit,KATHERINE S. MELLIS,41.5,60,E,E,E,E,E,
"[HT] Preliminary, PR:C",Saturday Night Live,MCKENZIE D. MILLER,40.9,0,0,E,E,E,E,
"[HT] Training, JTR",Brigantine,SONIA HERRON,30,0,0,0,0,30,1,17.0
"[HT] Training, JTR",Linus,SASHA HART,36.2,0,0,0,0,36.2,2,6.0
"[HT] Training, JTR",Litoral,SOPHIE CHANCE,32.4,0,0,4,0,36.4,3,5.0
"[HT] Training, JTR",Primo,JULIA BERGAMASCHI,31,0,0,8,0,39,4,4.0
"[HT] Training, JTR",Next Dance,SAMI CLARK,38.6,0,0,4,0,42.6,5,3.0
"[HT] Training, JTR",Knick Knack,KATARINA L. WULSTEIN,42.9,0,0,0,0,42.9,6,0.0
"[HT] Training, JTR",Stanalama,KRISTA STEVENSON,38.1,0,1.2,4,0,43.3,7,0.0
"[HT] Training, JTR",Othello's Fogata,ERI TAKADA,39.5,0,0,4,0,43.5,8,0.0
"[HT] Training, JTR",Willing To Win,MACKENZIE LARUE,39.1,0,5.2,0,0,44.3,9,0.0
"[HT] Training, JTR",Pine Alley,MAIRIN A. MURPHY,37.6,0,0,8,0,45.6,10,0.0
"[HT] Training, JTR",Special Ops,MEGAN WHITE,51.4,0,0,0,0,51.4,11,0.0
"[HT] Training, JTR",Venado,ADISON LOPICCOLO,35.7,20,0,0,0,55.7,12,0.0
"[HT] Training, JTR",RedRox Jazzman,DELANEY VADEN,36.2,20,0,0,0,56.2,13,0.0
"[HT] Training, JTR",Bugs Snow Man,MAYA NAGARAJ,34.3,20,0,4,0,58.3,14,0.0
"[HT] Training, JTR",DVF Caliente Creek,WHITNEY TOMPKINS,37.1,20,0,4,0,61.1,15,0.0
"[HT] Training, JTR",Regal's Moment,LAUREN OLIVER,34.3,20,0,8,0,62.3,16,0.0
"[HT] Training, JTR",WSS Bombs Away,MARISSA P. REWCASTLE,38.1,40,0,4,0,82.1,17,0.0
"[HT] Training, JTR",Danny Boy,NATALIE NOVITSKY,41,40,0,4,0,85,18,0.0
"[HT] Training, JTR",Colonial Art,TOMMY M. GREENGARD,40.5,60,E,E,E,E,E,
"[HT] Training, JTR",Uno Mas II,MELISSA E. FRENCH,37.6,0,TE,TE,TE,TE,TE,
"[HT] Training, JTR",Quiet Council,MORGAN WENELL,36.2,20,RF,RF,RF,RF,RF,
"[HT] Training, JTR",InForAPound Dunvegan,MADISON TEMKIN,38.6,W,W,W,W,W,
"[HT] Training, OT",Made Ya Look IV,LISA LEVINE,25.2,0,0,0,0,25.2,1,17.0
"[HT] Training, OT",Ghost Flight,DAVID W. ACORD,29.5,0,0,0,0,29.5,2,6.0
"[HT] Training, OT",Rock Classic,HOLLIE READ,31.9,0,0,0,0,31.9,3,5.0
"[HT] Training, OT",Hi Duty,HAWLEY BENNETT-AWAD,31,0,1.2,0,0,32.2,4,4.0
"[HT] Training, OT",Dempsey,TAMRA SMITH,32.4,0,0,0,0,32.4,5,3.0
"[HT] Training, OT",Blaze,KIMBERLY STEINBUCH,33.3,0,0,0,0,33.3,6,0.0
"[HT] Training, OT",Lucid Opposition,CAROLINE M. DEIN,33.3,0,0,0,0,33.3,7,0.0
"[HT] Training, OT",Snappy Comeback,EMILY I. CARRENO,29.5,0,0,4,0,33.5,8,0.0
"[HT] Training, OT",Ancient Wisdom,ANN E. BYRON,27.6,0,0,8,0,35.6,9,0.0
"[HT] Training, OT",Guiness St. James',AMBER LEVINE,32.9,0,0,4,0,36.9,10,0.0
"[HT] Training, OT",Sempre Bella,MARISSA NIELSEN,38.6,0,0,0,0,38.6,11,0.0
"[HT] Training, OT",Legacy,REBECCA B. MORTENSEN,40,0,0,0,0,40,12,0.0
"[HT] Training, OT",Ringwoods Bariloche,TERESA KOROL,32.4,0,13.2,0,0,45.6,13,0.0
"[HT] Training, OT",Another Star,ERIN SERAFINI SPOHR,30,0,5.6,12,0,47.6,14,0.0
"[HT] Training, OT",Jack-a-Dandy,JOHN MICHAEL DURR,38.6,0,4,8,0,50.6,15,0.0
"[HT] Training, OT",Beetle Bailey,LISA PEECOOK,38.6,0,8.4,8,0,55,16,0.0
"[HT] Training, OT",Cicero Z,MARISSA NIELSEN,41.4,20,0,0,0,61.4,17,0.0
"[HT] Training, OT",Douglas Rock,OLGA LONDA,37.1,20,11.6,4,12,84.7,18,0.0
"[HT] Training, OT",Newton,AMBER FORNEY,38.1,20,14.4,0,RF,RF,RF,
"[HT] Training, OT",KIR ROYALE,SAMARA PHILLIPS,40.5,80,E,E,E,E,E,
"[HT] Training, STR",Lady Calido,SUE BUXTON,18.6,0,0,0,0,18.6,1,17.0
"[HT] Training, STR",Dassett Theme BCF,CHARLEE R. MARINOVICH,30,0,0,0,0,30,2,6.0
"[HT] Training, STR",Florestan du Serin,KATIE COOPER,34.8,0,0,0,0,34.8,3,5.0
"[HT] Training, STR",Sir Henry,KATHRYN HUTTLESTON,36.2,0,3.2,0,0,39.4,4,4.0
"[HT] Training, STR",Artemio,AMANDA MOSELEY,39.5,0,0,0,0,39.5,5,3.0
"[HT] Training, STR",Bond Street,KAITI CURRY,40.5,0,0,0,0,40.5,6,0.0
"[HT] Training, STR",Carolina PCH,NICOLE CARROLL,31,0,0,8,3,42,7,0.0
"[HT] Training, STR",Brego,MIKA POLNIASZEK,38.6,0,0,4,0,42.6,8,0.0
"[HT] Training, STR",Lincoln's Copper Penny,EMMA DEANE,39.1,0,0,4,0,43.1,9,0.0
"[HT] Training, STR",Bengherra,LESLIE LABRAQUE,38.1,0,0,4,1,43.1,10,0.0
"[HT] Training, STR",Hoppi,Unknown,43.3,0,0,0,0,43.3,11,
"[HT] Training, STR",Jack of All Trades,KATARINA SHORT,39.5,0,0,4,0,43.5,12,0.0
"[HT] Training, STR",SW Cadence,SUSAN DAVIES,37.1,0,0,8,0,45.1,13,0.0
"[HT] Training, STR",Shabang Shabang,NICOLE RAPICAVOLI,37.6,0,0,8,0,45.6,14,0.0
"[HT] Training, STR",Pepe Le Pew,VICKY PURNELL,38.6,0,0,8,4,50.6,15,0.0
"[HT] Training, STR",Finnegan's Wake,DAVID A. TARPINIAN,44.3,0,19.2,0,1,64.5,16,0.0
"[HT] Training, STR",tempered gold,AMBER J. MCCLUSKEY,42.4,20,0,4,1,67.4,17,0.0
"[HT] Training, STR",Who Dun It ?,KAT DRAKE,40,20,3.2,8,0,71.2,18,0.0
"[HT] Training, STR",The North Wind,BROOK MORRISON,31,20,1.6,20,0,72.6,19,0.0
"[HT] Training, STR",King West,AMANDA BLASZKOWSKI,43.8,20,2.4,8,1,75.2,20,0.0
"[HT] Training, STR",Millie,NEELY ASHLEY,25.2,60,3.6,0,0,88.8,21,0.0
"[HT] Training, STR",Aheadofthejoneses,ANN MACDONALD,41,60,0,0,0,101,22,0.0
"[HT] Training, STR",Willingness,KIERA SARGENT,40,120,E,E,E,E,E,
"[HT] Training, STR",Parfait,AMY GENTILE,39.1,0,W,W,W,W,W,
"[HT] Training, TAM",MTF Bugatti,LAUREN G. BURNELL,27.6,0,0,0,0,27.6,1,17.0
"[HT] Training, TAM",Syntax,LAUREN RATH,28.1,0,0,0,0,28.1,2,6.0
"[HT] Training, TAM",Landmark,THERESA SMRT,29.5,0,0,0,0,29.5,3,5.0
"[HT] Training, TAM",Paloma Paz,NIKKI LLOYD,30,0,0,0,0,30,4,4.0
"[HT] Training, TAM",The Alchemist,JEANETTE M. GILBERT,34.3,0,0,0,0,34.3,5,3.0
"[HT] Training, TAM",FDF Recherche,KARISSA OLIVER,34.3,0,0,0,0,34.3,6,0.0
"[HT] Training, TAM",Gracie May,VICKY KOSS,34.8,0,0,0,0,34.8,7,0.0
"[HT] Training, TAM",Undercover,HILARY B. NIEMANN,35.2,0,0,0,0,35.2,8,0.0
"[HT] Training, TAM",Ma Belle Amie,VICKY KOSS,36.2,0,0,0,0,36.2,9,0.0
"[HT] Training, TAM",Princess Magnifique,KATHERINE WALKER,32.4,0,0,4,0,36.4,10,0.0
"[HT] Training, TAM",Counterpoint,LAUREN G. BURNELL,38.1,0,0,0,0,38.1,11,0.0
"[HT] Training, TAM",Slew of Diamonds,JEANNE CARLEY,31.9,0,0,4,5,40.9,12,0.0
"[HT] Training, TAM",The High Road,MARISSA WESSLUND,43.3,0,0,0,0,43.3,13,0.0
"[HT] Training, TAM",Lazydaznmiracleways,VICTORIA KLEIN,31.9,0,4,8,0,43.9,14,0.0
"[HT] Training, TAM",Double Take,KISHORIE R. WEINGART,42.9,0,0,4,0,46.9,15,0.0
"[HT] Training, TAM",Orion,MICHAEL R. THOMAS,42.9,0,0,8,0,50.9,16,0.0
"[HT] Training, TAM",Gwendolyn the Good,GABRIEL AGUILAR,32.4,20,0,0,0,52.4,17,0.0
"[HT] Training, TAM",Art In Motion,NATALIE JENSEN,41,0,0,8,10,59,18,0.0
"[HT] Training, TAM",GottaFeeling,CATIE CEJKA,32.4,120,E,E,E,E,E,
"[HT] Training, TAM",MMS Amadeus,DANA TODD,33.8,0,RF,RF,RF,RF,RF,
"[HT] Training, TAM",Louis Vuitton,VALORIE MACKEY,34.3,0,TE,TE,TE,TE,TE,
"[HT] Training, TAM",Charbonneau,KATHY MAYLIN,35.7,20,R,R,R,R,R,
"[HT] Training, TH",Santos,ERIN R. KELLERHOUSE,27.1,0,0,0,0,27.1,1,17.0
"[HT] Training, TH",Irish Blend,TAMRA SMITH,27.6,0,0,0,0,27.6,2,6.0
"[HT] Training, TH",Checkpoint Charlie,LAUREL R. MECK,27.6,0,0,0,0,27.6,3,5.0
"[HT] Training, TH",Ringwood Isabelle,DEREK DI GRAZIA,28.1,0,0,0,0,28.1,4,4.0
"[HT] Training, TH",Ols Take Time,ADDISON JOHNSON,29.1,0,0,0,0,29.1,5,3.0
"[HT] Training, TH",Soaring Bird,REBECCA BRAITLING,31.9,0,0,0,0,31.9,6,0.0
"[HT] Training, TH",Sunny Delight,TAYLOR LINDSTEN,29.1,0,0,4,0,33.1,7,0.0
"[HT] Training, TH",Foryoureyesonly,EMILEE LIBBY,33.3,0,0,0,0,33.3,8,0.0
"[HT] Training, TH",Bring It,ALYSSA R. SCHAEFER,30,0,0,4,0,34,9,0.0
"[HT] Training, TH",Diego,LAUREN LOPICCOLO,31,0,0,4,0,35,10,0.0
"[HT] Training, TH",Sonic,SUSAN GARMIER,32.9,0,0,4,0,36.9,11,0.0
"[HT] Training, TH",Theodore,ALEXIS A. HELFFRICH,34.8,0,0,4,0,38.8,12,0.0
"[HT] Training, TH",Fiametta,JAMES ALLISTON,28.1,0,0,12,0,40.1,13,0.0
"[HT] Training, TH",Top D'tante,KYLIE MCKEE,32.9,0,0,8,0,40.9,14,0.0
"[HT] Training, TH",velvet brown,CAITLIN L. DAVISON,29.5,0,0,12,0,41.5,15,0.0
"[HT] Training, TH",Sir Walter Raleigh,VALERIE L. OWEN,39.5,0,0,4,0,43.5,16,0.0
"[HT] Training, TH",Contalli Di Revel,GINA O. MILES,40,0,0,4,0,44,17,0.0
"[HT] Training, TH",Max,HELEN BOUSCAREN,40,0,0,8,0,48,18,0.0
"[HT] Training, TH",Magical Instinct,AMBER LEVINE,48.1,0,0,0,0,48.1,19,0.0
"[HT] Training, TH",Appletini,KRISTI M. NUNNINK,45.2,0,0,4,0,49.2,20,0.0
"[HT] Training, TH",Reigna,AMBER LEVINE,38.1,0,0,12,0,50.1,21,0.0
"[HT] Training, TH",RevitaVet Elijah,HELEN BOUSCAREN,27.6,20,0,0,4,51.6,22,0.0
"[HT] Training, TH",Botany Bay,MORAYA CLEARY,40.5,0,10.8,8,0,59.3,23,0.0
"[HT] Training, TH",Domina D'Revel,JAMES ALLISTON,40,20,0,0,0,60,24,0.0
"[HT] Training, TH",Kolo,TERALYN ARTHUR,44.8,0,0,16,24,84.8,25,0.0
"[HT] Training, TH",Coconut Key,JOLIE WENTWORTH,39.1,60,25.6,0,0,124.7,26,0.0
"[HT] Training, TH",Seven,JAMES ALLISTON,32.4,80,13.2,0,0,125.6,27,0.0
"[HT] Training, TH",Daleno,MADELINE D. SEXTON,41.4,0,E,0,E,E,E,
"[HT] Novice, JNR:A",Rienzo,KATELYN BOCEK,27.8,0,0,0,0,27.8,1,16.0
"[HT] Novice, JNR:A",Cookie Monster,VERONICA FAGALDE,30,0,0,0,0,30,2,5.0
"[HT] Novice, JNR:A",Zayed,ALEXA SHUTLER,33,0,1.2,0,0,34.2,3,4.0
"[HT] Novice, JNR:A",Merry Robuck,REBECCA E. SEVERT,32.6,0,0,8,0,40.6,4,3.0
"[HT] Novice, JNR:A",Skipalong,HAILEY POPHAM,37.8,0,0,4,0,41.8,5,2.0
"[HT] Novice, JNR:A",Incredible Red,MATTEA CURTIS,37,0,3.6,4,7,51.6,6,0.0
"[HT] Novice, JNR:A",Dark Alibi,RACHAEL TUSCHER,47,0,5.6,8,0,60.6,7,0.0
"[HT] Novice, JNR:A",Dynasoar,MICHAELA WESTERN,52.2,0,0,12,0,64.2,8,0.0
"[HT] Novice, JNR:A",Imperious,JANICE CHASE,37.4,20,0,8,0,65.4,9,0.0
"[HT] Novice, JNR:A",Captain Nemo,HALEY PAOLUCCI,42.2,20,12.4,8,0,82.6,10,0.0
"[HT] Novice, JNR:A",Flor D' Lune,LAUREN WANGLER,42.2,60,21.6,4,0,127.8,11,0.0
"[HT] Novice, JNR:B",Jumbo's Jake,EMMA ERICKSON,26.5,0,0.8,0,0,27.3,1,16.0
"[HT] Novice, JNR:B",Orion's Sweet Rubio,HALEY TURNER,27.4,0,2,0,0,29.4,2,5.0
"[HT] Novice, JNR:B",Noble Advocate,SOPHIE TICE,27.8,0,2.4,0,0,30.2,3,4.0
"[HT] Novice, JNR:B",Hoagy Carmichael,RUBY LUDFORD,31.7,0,0,0,0,31.7,4,3.0
"[HT] Novice, JNR:B",Can Do Calico,MEGAN N. COMPTON,33.5,0,0,0,0,33.5,5,2.0
"[HT] Novice, JNR:B",Champagne Twist,BELLA SILVEIRA,34.8,0,0,0,0,34.8,6,0.0
"[HT] Novice, JNR:B",Wally,MEGAN TRAYNHAM,34.8,0,0,0,0,34.8,7,0.0
"[HT] Novice, JNR:B",True Blondie,AMELIA CHRISTIANSEN,37,0,0,4,0,41,8,0.0
"[HT] Novice, JNR:B",With A Little Luck,HAYLEY M. BAKER,42.2,0,0,0,0,42.2,9,0.0
"[HT] Novice, JNR:B",Dream of an Act,KYLIE KNAPP,43.9,0,0,0,0,43.9,10,0.0
"[HT] Novice, JNR:B",Alwyn Gingerbread Man,MAXELLE PHILLIPS,33.9,20,0,0,0,53.9,11,0.0
"[HT] Novice, JNR:B",Sassafrass,RACHAEL MCGREGOR,37.8,20,0,0,0,57.8,12,0.0
"[HT] Novice, JNR:B",Roman Numeral,FAITH DALESSANDRO,35.2,0,0,0,RF,RF,RF,
"[HT] Novice, NAM",Flirtini,SUE CHURCH,33.5,0,0,0,0,33.5,1,16.0
"[HT] Novice, NAM",Killian V,NANCY T. READ,34.8,0,0,0,0,34.8,2,5.0
"[HT] Novice, NAM",Callisto,CATHERINE TRESELER,37.4,0,0,0,0,37.4,3,4.0
