Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Beginner Novice, OBN",Bittersweet 2,ALYSSA R. SCHAEFER,38.8,0,0,4,0,42.8,9,
"[HT] Beginner Novice, OBN",Grayson,TERALYN LALIBERTE,40.8,0,0,4,0,44.8,10,
"[HT] Beginner Novice, OBN",Arabella Lace,ALISHA ODELL,30.5,0,0,4,11,45.5,11,
"[HT] Beginner Novice, OBN",Grey Moon Runner,KRISTI M. NUNNINK,43.8,0,0,4,0,47.8,12,
"[HT] Beginner Novice, OBN",Bella Vida GWF,NICOLE A. HOLOWNIA,47.8,0,0,4,1,52.8,13,
"[HT] Beginner Novice, OBN",Carte Blanche,CARRIE J. FINNO,35,40,10.4,8,0,93.4,14,
"[HT] Beginner Novice, OBN",August Praises,GEORGINA MCCUTCHEON,41,0,0,8,5,54,15,
"[HT] Beginner Novice, OBN",GS FlapJack,HEIDI D. MCRAE ASHTON,46.8,,12,E,E,E,E,HC,
"[HT] Beginner Novice, OBN",Gift of Tiffany,REBECCA WYMA,51,,12,E,E,E,E,E,
"[HT] Beginner Novice, OBN",Go Go Boots,JOSH BARNACLE,33.5,,8,RF,RF,RF,RF,RF,
"[HT] Beginner Novice, SBNR",Little Elf,ANNIE DESMOND,25.3,0,0,0,0,25.3,1,
"[HT] Beginner Novice, SBNR",Banquo's Rubicon,SUZANNE HARVEY,26.5,0,0,0,0,26.5,2,
"[HT] Beginner Novice, SBNR",REHY USA,LINDA CARLEY ROSEN,29,0,0,0,0,29,3,
"[HT] Beginner Novice, SBNR",Rubiginous,LILY MAKSIM,31.5,0,0,0,0,31.5,4,
"[HT] Beginner Novice, SBNR",Albert G,KATIE KOMNENICH,29.3,0,0,4,0,33.3,5,
"[HT] Beginner Novice, SBNR",Ballinoe Castle Calvin,ALYSON PACE,24.8,0,5.2,4,0,34,6,
"[HT] Beginner Novice, SBNR",Celtic Rose,WIYANNA OAKLEY,36,0,0,0,0,36,7,
"[HT] Beginner Novice, SBNR",Delightfully Dandy,ASHLEY WILLIAMS,32.3,0,0,4,0,36.3,8,
"[HT] Beginner Novice, SBNR",chloe,RIVKA LOUISE,40.3,0,0,0,0,40.3,9,
"[HT] Beginner Novice, SBNR",Cooley Valentino,GEMMA-CIELI RICHARDS,32.8,0,0,8,0,40.8,10,
"[HT] Beginner Novice, SBNR",Jaks Jazz Age,MAISY GRAVES,38.3,0,0,4,5,47.3,11,
"[HT] Beginner Novice, SBNR",Django Unchained,LAUREN POTTS,39.5,0,0,8,0,47.5,12,
"[HT] Beginner Novice, SBNR",Made In America,AUDREY MILLER,37.5,0,0,4,8,49.5,13,
"[HT] Beginner Novice, SBNR",Lexington Loverboy,ERIN O'MALLEY O'MALLEY,41.5,0,13.2,0,3,57.7,14,
"[HT] Beginner Novice, SBNR",Cinna,SUSAN GOODMAN,29,0,18,8,6,61,15,
"[HT] Beginner Novice, SBNR",Fianna,MEGHAN DAYKA,27,0,90,4,0,121,16,
"[HT] Beginner Novice, SBNR",Rayastrada,MEGHAN LEWIS,26.5,0,R,R,4,RR,RR,
"[HT] Beginner Novice, SBNR",Blaze of Light,SARA WEGNER,36.5,80,E,E,0,E,E,
"[HT] Beginner Novice, SBNR",Fernhill Harry,KELSEY CHAPLINSKY,35.5,0,R,R,4,12,RR,
