Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Preliminary, OP:B",Rhythm Royale,MAXELLE J. PHILLIPS,34.6,0,0,8,0,42.6,9,0.0
"[HT] Preliminary, OP:B",Carra Clover Princess,CHRISTINE POULOS,35.9,0,6.4,4,0,46.3,10,0.0
"[HT] Preliminary, OP:B",Vice Commander,KRISTIN JOLY,34.6,0,0,12,0,46.6,11,0.0
"[HT] Preliminary, OP:B",Pride,TERALYN LALIBERTE,38.2,0,7.6,4,0,49.8,12,0.0
"[HT] Preliminary, OP:B",LaCoura,NATALIE BRADY,43.6,0,0.4,8,0,52,13,0.0
"[HT] Preliminary, OP:B",RSG Cameo,JESSIE DEETER,32.1,0,0,20,0,52.1,14,0.0
"[HT] Preliminary, OP:B",Dr. Hart,MADISON TEMKIN,25.2,0,6.8,8,18,58,15,0.0
"[HT] Preliminary, OP:B",Celtic Star,MADELINE D. SEXTON,30,20,20,16,0,86,16,0.0
"[HT] Preliminary, OP:B",Henry,SYDNEY JOHNSON,24.1,40,22,0,0,86.1,17,0.0
"[HT] Preliminary, OP:B",Virghazi,ALISHA ODELL,44.3,0,44.4,12,17,117.7,18,0.0
"[HT] Preliminary, OP:B",Street Legal,JENNY M. RAMIREZ,43.6,0,W,W,W,W,W,
"[HT] Preliminary, OP:B",Falkonet,LESLIE LABRAQUE,24.6,20,RF,RF,RF,RF,RF,
"[HT] Preliminary, OP:B",Orion's Sweet Rubio,HALEY TURNER,23.4,60,E,E,E,E,E,
"[HT] Preliminary, OP:B",Fuego,ALYSSA R. SCHAEFER,32.7,40,R,R,R,R,R,
"[HT] Preliminary, OP:B",Catch Me If You Can IV,RACHAEL K. MCGREGOR,28.6,0,40,E,E,E,E,
"[HT] Preliminary, OP:B",Hollywood Nights,KATE THOMPSON,35.7,80,E,E,E,E,E,
"[HT] Training, JTR:A",Laker,KATHRYN CANARIO,31.8,0,0,0,0,31.8,1,16.0
"[HT] Training, JTR:A",Forgotten Emblem,HAVEN PRIZMICH,32.5,0,0,0,0,32.5,2,25.0
"[HT] Training, JTR:A",Zen,MALLORY TEVINI,35.5,0,0,4,0,39.5,3,34.0
"[HT] Training, JTR:A",Free Rayn Majesty,BRIANNA N. GAMACHE,28.6,0,11.6,0,0,40.2,4,43.0
"[HT] Training, JTR:A",Real Bubbles,SHANNON HARGER,42.3,0,0,4,0,46.3,5,52.0
"[HT] Training, JTR:A",Everyday's A Holiday,SAMANTHA A. BURKHART,41.8,0,2,4,0,47.8,6,0.0
"[HT] Training, JTR:A",Silver Lining,HANNAH WARNER,38.6,0,2,8,0,48.6,7,0.0
"[HT] Training, JTR:A",Bold Dredger,TESS MOLINAR,40.2,0,7.2,4,0,51.4,8,0.0
"[HT] Training, JTR:A",Gaelic Blessing,DEVIN S. EASTMAN,44.6,0,16,4,3,67.6,9,0.0
"[HT] Training, JTR:A",Chasing Maverick,CAROLINE MAMEESH,50,20,0,0,0,70,10,0.0
"[HT] Training, JTR:A",The Situation,ALLY MCGLYNN,37.3,20,0,12,32,101.3,11,0.0
"[HT] Training, JTR:A",Kleary's Mighty Pip,JESSICA FLORES,38.2,40,R,R,R,R,R,
"[HT] Training, JTR:A",Litoral,KATIE SULLIVAN,26.8,0,1.2,0,E,E,E,
"[HT] Training, JTR:A",Holding Up My World,ZOE FISH-O'BRIEN,39.3,20,RF,RF,RF,RF,RF,
"[HT] Training, JTR:B",Graf Gerhardt,JAYA D. MAYNE,29.3,0,0,0,0,29.3,1,16.0
"[HT] Training, JTR:B",Five O'Clock Somewhere,MEGAN N. COMPTON,30.2,0,0,0,0,30.2,2,25.0
"[HT] Training, JTR:B",Utah B,SARAH ERTL,30.2,0,0,0,0,30.2,3,34.0
"[HT] Training, JTR:B",FE Caison,KRISTA STEVENSON,26.1,0,8.4,0,0,34.5,4,43.0
"[HT] Training, JTR:B",Killian III,GEORGINA MCCUTCHEON,36.8,0,0,0,0,36.8,5,52.0
"[HT] Training, JTR:B",Rochambeau,ASHLEY LONG,34.8,0,0,4,0,38.8,6,0.0
"[HT] Training, JTR:B",Horse Reviews Bella,JADE G. VOHLAND,35.7,0,0,4,0,39.7,7,0.0
"[HT] Training, JTR:B",Cherry, Cherry,ELECTRA HOLBERTON,38.9,0,2,0,0,40.9,8,0.0
"[HT] Training, JTR:B",Golden Splash,HALEY A. KENNEY KENNEY,42.1,0,0,0,0,42.1,9,0.0
"[HT] Training, JTR:B",Herbie's Gold,BRIANNA MARONEY,31.4,0,8.8,4,0,44.2,10,0.0
"[HT] Training, JTR:B",Ganymede,MEG PELLEGRINI,34.6,0,12.4,0,0,47,11,0.0
"[HT] Training, JTR:B",Zinderella,RACHAEL MILLER,31.8,0,2,12,3,48.8,12,0.0
"[HT] Training, JTR:B",That's Finnegan,ALEXIS CONCOLINO,37.1,0,6.8,8,0,51.9,13,0.0
"[HT] Training, JTR:B",The Sundance Kid,KATIE DILLON,33.4,0,0,TE,TE,TE,E,
"[HT] Training, JTR:B",Around the World,RACHEL GRAHAM,38.2,20,RF,RF,RF,RF,RF,
"[HT] Training, OT",Junit,DAVID ADAMO,18.4,0,0,0,0,18.4,1,16.0
"[HT] Training, OT",KF Peroni,JOLIE WENTWORTH,20.5,0,0,4,0,24.5,2,25.0
"[HT] Training, OT",Biscuit,JAMES ALLISTON,27.5,0,0,0,0,27.5,3,34.0
"[HT] Training, OT",Romantic Lead,JAMES ALLISTON,24.3,0,0,4,0,28.3,4,43.0
"[HT] Training, OT",Gaelic Gold,AMBER BIRTCIL,29.6,0,0,0,0,29.6,5,52.0
"[HT] Training, OT",Jeffersonn,ERIN R. KELLERHOUSE,30.7,0,0.8,0,0,31.5,6,0.0
"[HT] Training, OT",Phoenix Belissima,JOHN STRASSBURGER,36.4,0,0,4,0,40.4,7,0.0
"[HT] Training, OT",This One's For Mat,DEBORAH ROSEN,39.1,0,0,4,0,43.1,8,0.0
"[HT] Training, OT",RF Calypso,MARISSA WESSLUND,33.9,0,1.6,0,11,46.5,9,0.0
"[HT] Training, OT",Southern Rock,AMANDA FISHER,43.6,0,0,4,0,47.6,10,0.0
"[HT] Training, OT",DD Stakki,AMBER BIRTCIL,26.6,20,0,0,4,50.6,11,0.0
"[HT] Training, OT",Finnegan,MOLLY TOTTEN,29.3,0,4.8,8,12,54.1,12,0.0
"[HT] Training, OT",Stoneman,JENNIFER MCFALL,28.9,40,7.2,0,0,76.1,13,0.0
"[HT] Training, OT",Tiny Dancer,ASHLEY E. STANKA,42.7,0,16.4,16,5,80.1,14,0.0
"[HT] Training, OT",Silver Boundary,ALEXIS CROW,36.6,20,17.2,0,E,E,E,
"[HT] Training, STR",Pine Alley,MAIRIN A. MURPHY,28.9,0,0,4,0,32.9,1,16.0
"[HT] Training, STR",Elusive Character,CLAIRE BRUCE,34.1,0,0,0,0,34.1,2,25.0
"[HT] Training, STR",Appletini,KATRINA MOSS,35,0,0,0,0,35,3,34.0
"[HT] Training, STR",Douglas Rock,OLGA LONDA,35.5,0,0,0,0,35.5,4,43.0
"[HT] Training, STR",Cooley Mastermind,MIKA ELGIE,39.1,0,0,0,0,39.1,5,52.0
"[HT] Training, STR",Parfait,AMY GENTILE,31.8,0,0,8,0,39.8,6,0.0
"[HT] Training, STR",Corner Street,LAUREN E. HANSEN,24.1,0,18,0,0,42.1,7,0.0
"[HT] Training, STR",Steppinwulf,JACQUELINE BLAIS,30.9,0,0,12,4,46.9,8,
"[HT] Training, STR",Russian Roulette,MEGAN MCIVER,34.1,0,6.4,8,0,48.5,9,0.0
"[HT] Training, STR",ULTIMATE ONE,VIJOA LUCAS RICARDO,39.8,0,0,8,3,50.8,10,0.0
"[HT] Training, STR",Queen of Spades,NICCI GUZZETTA,39.1,0,2.8,12,0,53.9,11,0.0
"[HT] Training, STR",Live Action,SARAH P. BURTIS,30.9,20,0,0,4,54.9,12,0.0
"[HT] Training, STR",Fred,ASHLEY COOK,25,20,6.4,4,0,55.4,13,0.0
"[HT] Training, STR",Debonaire,TAMARA DIDENKO,37.1,0,8.8,8,4,57.9,14,0.0
"[HT] Training, STR",Just Jake,EMILY J. BIAGINI-LEE,38,20,6.8,20,0,84.8,15,0.0
"[HT] Training, STR",The North Wind,BROOK MORRISON,29.6,100,E,E,E,E,E,
"[HT] Training, TAM",Mandrake,MELISSA A. GERBER,32.3,0,0,0,0,32.3,1,16.0
"[HT] Training, TAM",Fire and Rain,MCKENZIE D. MILLER,29.6,0,0,4,0,33.6,2,25.0
"[HT] Training, TAM",Eduardo,KATHRYN JOHNSON,37.3,0,0,0,0,37.3,3,34.0
"[HT] Training, TAM",Ever Dream,KATE MILLER,36.4,0,0,0,2,38.4,4,43.0
"[HT] Training, TAM",Living Right,SARAH MARCH,36.1,0,0,4,0,40.1,5,52.0
"[HT] Training, TAM",Eternal Echo,DENISE WRIGHT,38.6,0,0,4,0,42.6,6,0.0
"[HT] Training, TAM",Infinite,TORY THOMPSON,36.8,0,0,8,0,44.8,7,0.0
"[HT] Training, TAM",Urbino du Breuil,NICOLE MUSHKIN,30.2,0,12.4,4,0,46.6,8,0.0
"[HT] Training, TAM",Fix It Felix,RACHEL HARNISH,45.5,0,1.6,0,0,47.1,9,0.0
"[HT] Training, TAM",Isengart,MATTHEW B. WALLEY,35.9,0,0,12,0,47.9,10,0.0
"[HT] Training, TAM",Double Click,ANNA HALBERG,36.1,0,9.2,0,6,51.3,11,0.0
"[HT] Training, TAM",Bubbles at Bricky,NEDRA A. VINCENT,34.1,0,17.2,0,0,51.3,12,0.0
"[HT] Training, TAM",Dwango,KERSTYN CRUMB,41.4,0,6.8,4,0,52.2,13,0.0
"[HT] Training, TAM",Solo Key,RUTH BLEY,36.8,60,5.2,0,0,102,14,0.0
"[HT] Training, TAM",Music City Miracle,RENEE GARCIA,37.5,80,15.6,12,0,145.1,15,0.0
"[HT] Training, TAM",Gwendolyn the Good,GABRIEL AGUILAR,28.9,100,E,E,E,E,E,
"[HT] Training, TH",Woodford Reserve,ERIN R. KELLERHOUSE,24.6,0,0,0,0,24.6,1,16.0
"[HT] Training, TH",Sunsprite's Fleurette,EMILEE LIBBY,22.3,0,0,4,0,26.3,2,25.0
"[HT] Training, TH",Coolattin,JOLIE WENTWORTH,29.3,0,0,0,0,29.3,3,34.0
"[HT] Training, TH",Baron,HELEN ALLISTON,31.1,0,0,0,0,31.1,4,43.0
"[HT] Training, TH",Kilbunny Amigo,BRYNN LITTLEHALE,32.5,0,0,0,0,32.5,5,52.0
"[HT] Training, TH",Rockstar,DAVID ADAMO,33.6,0,0,0,0,33.6,6,60.0
"[HT] Training, TH",Rio's Rock Star,REBECCA BRAITLING,25.5,0,0,8,2,35.5,7,0.0
"[HT] Training, TH",Bay of Diamonds,RACHAEL Q. PERRY,35,0,0,4,0,39,8,0.0
"[HT] Training, TH",Commando,JOSEPH P. MCKINLEY,36.6,0,0,4,0,40.6,9,0.0
"[HT] Training, TH",Lilly,KAREN BEALE,37.7,0,0,4,0,41.7,10,0.0
"[HT] Training, TH",Western Sky VE,DANA J. ESTES,33.6,0,0,0,11,44.6,11,0.0
"[HT] Training, TH",Rosie the Riveter,AMANDA FISHER,35.7,0,3.2,0,19,57.9,12,0.0
"[HT] Training, TH",Tropic Star,CAROLINE M. DEIN,40.2,0,8,4,12,64.2,13,0.0
"[HT] Training, TH",Bonoparte,TERESA HARCOURT,E,0,E,E,E,E,E,
"[HT] Training, TH",Laguna Seca,ANDREA BAXTER,33.4,,W,W,W,W,W,
"[HT] Training, TH",Be Real,JENNIFER MCFALL,27.5,0,2.8,,W,W,W,W
"[HT] Novice, JNR",The Pied Piper,KATHERINE HILL,25.5,0,0,0,0,25.5,1,7.0
"[HT] Novice, JNR",Chocolate Rocket Man,TAYLOR EASLEY,29,0,0.4,0,0,29.4,2,6.0
"[HT] Novice, JNR",Bonza Twist of Fate,PEYTON ROGERS,31.3,0,0,0,0,31.3,3,5.0
"[HT] Novice, JNR",Patriot Everafter,HANNAH ERTL,32.8,0,0,0,0,32.8,4,4.0
"[HT] Novice, JNR",Rosewood August,ELLA GARCIA,33,0,0,0,0,33,5,3.0
"[HT] Novice, JNR",Sir Aidan,MOLLY MALINOVSKY,33,0,0,0,0,33,6,0.0
"[HT] Novice, JNR",Paint By Numbers,DEVON HUGHES,32.3,0,3.2,0,0,35.5,7,0.0
"[HT] Novice, JNR",Catch Of The Day,AIDAN TRIMBLE,36,0,0,0,0,36,8,0.0
"[HT] Novice, JNR",Sundae,BENTLEY BARBOUR,31.8,0,2.8,4,0,38.6,9,0.0
"[HT] Novice, JNR",Lincoln's Copper Penny,CALLAN WEISS,33.3,0,5.6,0,0,38.9,10,0.0
"[HT] Novice, JNR",Fun Fun Fun,ALYSSA F. YEATER,38,0,0,4,0,42,11,0.0
"[HT] Novice, JNR",Maradona,KATHERINE PAPAHADJOPOULOS,34.8,0,6.8,4,0,45.6,12,0.0
"[HT] Novice, JNR",Lady Serafina,HALEY OLSON,39.3,0,0,8,3,50.3,13,0.0
"[HT] Novice, JNR",Remington Steele,SOPHIE HORN,32,20,0,0,0,52,14,0.0
"[HT] Novice, JNR",Concer,OLIVIA HARMON,32.3,20,0,0,0,52.3,15,0.0
"[HT] Novice, JNR",Domino,ELEANOR LEONARD,37.8,0,4.4,4,13,59.2,16,0.0
"[HT] Novice, JNR",Peachie Keen,ABIGAIL WESTERN,41.3,0,0,12,16,69.3,17,0.0
"[HT] Novice, JNR",44 Magnum,KAYLEIGH DAYKA,31.3,0,0,12,27,70.3,18,0.0
"[HT] Novice, JNR",Palermo C,CHARLOTTE H. GREATWOOD,35.3,,,,0,E,E,E,
"[HT] Novice, JNR",Luck Of The Draw,MARNIE LEE,E,,,,0,E,E,E,
"[HT] Novice, JNR",Ollie 500,AVA ALBANESE,36.5,60,E,4,0,E,E,
"[HT] Novice, JNR",Rosewood Poetry,MATILDA HICKMAN-SMITH,27,20,RF,0,0,RF,RF,
"[HT] Novice, NAM",Donzella,ALANNA MITCHELL,22.8,0,0,0,0,22.8,1,7.0
"[HT] Novice, NAM",Ixtapa OHF,TERRY CLARK,25,0,0,0,0,25,2,6.0
"[HT] Novice, NAM",Frankfurt,RUTH BLEY,25.5,0,0,0,0,25.5,3,5.0
"[HT] Novice, NAM",Kalypso,INDIA MCEVOY,24.8,0,0,4,0,28.8,4,4.0
"[HT] Novice, NAM",Bring Home Diamonds,MARTA BARTOW,29.5,0,0,0,0,29.5,5,3.0
"[HT] Novice, NAM",Imperial High Dancer,ANNE-ELIZABETH H. BEEMAN,30.8,0,0,0,0,30.8,6,0.0
"[HT] Novice, NAM",Levitate,EILEEN W. MORGENTHALER,31.3,0,0,0,0,31.3,7,0.0
"[HT] Novice, NAM",Agent Nelson,AYLISH A. ARANA,33.8,0,0,0,0,33.8,8,0.0
"[HT] Novice, NAM",Albert G,KATIE KOMNENICH,34.8,0,0,0,0,34.8,9,0.0
"[HT] Novice, NAM",Wait For It,BARBARA SLAUGHTER,34.5,0,0.4,0,0,34.9,10,0.0
"[HT] Novice, NAM",Black Ransom,KELSEY MAMMEN,36,0,0,0,0,36,11,0.0
"[HT] Novice, NAM",Willett,PASCALE MELLONI,33.5,0,4.8,0,0,38.3,12,0.0
"[HT] Novice, NAM",Chavez Ravine,AMY GENTILE,30.8,0,0,4,5,39.8,13,0.0
"[HT] Novice, NAM",Have A Drink On Me,HANNAH PETREK,45,0,0,0,0,45,14,0.0
"[HT] Novice, NAM",Robin Goodfellow,MAAYAN SCHOEMAN,33.3,0,0,8,19,60.3,15,0.0
"[HT] Novice, NAM",Theodore,BROOKE GIBSON,37,20,4.8,4,8,73.8,16,0.0
"[HT] Novice, NAM",Nina's Juliette,KATHLEEN J. KENNEDY,31,60,7.6,0,0,98.6,17,0.0
"[HT] Novice, NAM",Murphy's Hattrick,MEGAN K. LAUGHTON,30,60,E,4,0,E,E,
"[HT] Novice, NAM",Diara K,LURA L. O'BRIEN,E,,,,,,,E,
"[HT] Novice, NH",Coeur du Lion,ASIA H. VEDDER,23.5,0,0,0,0,23.5,1,16.0
"[HT] Novice, NH",Sunsprite's Sir Frederico,EMILEE LIBBY,26,0,0,0,0,26,2,25.0
"[HT] Novice, NH",Wesley,DAVID ADAMO,27.3,0,0,0,0,27.3,3,34.0
"[HT] Novice, NH",Winter is Coming,NICOLE CARROLL,25.5,0,4,4,0,33.5,4,43.0
"[HT] Novice, NH",Simba Della Caccia,GINA O. MILES,30,0,4.8,0,0,34.8,5,52.0
"[HT] Novice, NH",Cee-If-I-Do,CLAIR BEALE,30,0,4.8,0,0,34.8,6,0.0
"[HT] Novice, NH",Sophocles,SOPHIE DIXON-SUTTON,32.3,0,0,0,3,35.3,7,0.0
"[HT] Novice, NH",Master Game,CORI LYNN HERR,39.5,0,0,0,0,39.5,8,0.0
"[HT] Novice, NH",King Luck,GOLLY T. MARTIN,38,0,0,4,0,42,9,0.0
"[HT] Novice, NH",For The Record,WHITNEY C. TOMPKINS,38.3,0,4.4,0,0,42.7,10,0.0
"[HT] Novice, NH",Of Wind N Sky FSF,NATALIE BRADY,44,0,0,0,0,44,11,0.0
"[HT] Novice, NH",Leo,LIBBY PORZIG,41.3,0,0,4,0,45.3,12,0.0
"[HT] Novice, NH",ShutterFly,BETH BROWN,37.3,0,5.2,4,0,46.5,13,0.0
"[HT] Novice, NH",Sam I Am,EMILY ZIMMER,56,0,0,4,0,60,14,0.0
"[HT] Novice, NH",Bad Medicine,ANDREA LARSON,55.5,0,5.2,0,0,60.7,15,0.0
"[HT] Novice, NH",Lagerfeld,BRYNN LITTLEHALE,32.8,0,24.8,8,0,65.6,16,0.0
"[HT] Novice, NH",Liam's Guinness,NICOLE CARROLL,35.8,20,10.8,4,9,79.6,17,0.0
"[HT] Novice, NH",Afire Love,JENA TASSONE,33.3,40,6.8,0,0,80.1,18,0.0
"[HT] Novice, ON",Charming Lady,AMBER BIRTCIL,25.3,0,0,0,0,25.3,1,16.0
"[HT] Novice, ON",Valdess Des Loges,REBECCA BRAITLING,28,0,0,0,0,28,2,25.0
"[HT] Novice, ON",Leaps and Bounds,JOSEPH P. MCKINLEY,30,0,0,0,0,30,3,34.0
"[HT] Novice, ON",Kilkea Castle,JAMES ALLISTON,31.3,0,0,0,0,31.3,4,43.0
"[HT] Novice, ON",Pandora,JAMES ALLISTON,33.5,0,0,0,0,33.5,5,52.0
"[HT] Novice, ON",On Cloud Nine,KELLY PUGH GOODMAN,33,0,0.8,0,0,33.8,6,0.0
"[HT] Novice, ON",Lucid Opposition,CAROLINE M. DEIN,32,0,0,4,0,36,7,0.0
"[HT] Novice, ON",Lady Lilly,DANIELLE MCKINLEY,35.5,0,5.2,0,0,40.7,8,0.0
"[HT] Novice, ON",Partly Cloudy CF,KELLY PUGH GOODMAN,29.8,20,0,0,0,49.8,9,0.0
"[HT] Novice, ON",Duet,PAT MCFARLAND,27.5,0,0.4,4,23,54.9,10,0.0
"[HT] Novice, ON",HS Balou,AMANDA FISHER,30.5,20,4.8,0,0,55.3,11,0.0
"[HT] Novice, ON",Cinzano,AMBER BIRTCIL,36.5,20,26,12,0,94.5,12,0.0
"[HT] Novice, ON",FruFru,SARA KELSON,32.3,60,E,4,16,E,E,
"[HT] Novice, ON",Catching Fire,JOHN STRASSBURGER,34.3,60,E,0,0,E,E,
"[HT] Novice, ON",Moyglare Clover,JOLIE WENTWORTH,31.3,,,,0,E,E,E,
"[HT] Novice, ON",Surf,TERESA HARCOURT,33.5,60,E,0,0,E,E,
"[HT] Novice, ON",Smart Style,NICOLE CARROLL,33.5,,W,0,0,W,W,
"[HT] Novice, SNR",Levi,TYNAN BRADLEY,27.8,0,0,0,0,27.8,1,16.0
"[HT] Novice, SNR",Carina HGF,CINDY RAMIREZ-SMITH,28.5,0,0,0,0,28.5,2,25.0
"[HT] Novice, SNR",STRENGTH OF TEN BEARS,LAURA SWEET,26.8,0,0,4,0,30.8,3,34.0
"[HT] Novice, SNR",Zoe,KELLY KURTENBACH,32.8,0,0,0,0,32.8,4,43.0
"[HT] Novice, SNR",Tim Terrific,KAREN BURKS,32.8,0,0,0,0,32.8,5,52.0
"[HT] Novice, SNR",Once Upon A Dream,HEATHER KOZY,34.3,0,0,0,0,34.3,6,0.0
"[HT] Novice, SNR",Denjermat T,ALLISON LILJEDAHL,36,0,0,0,0,36,7,0.0
"[HT] Novice, SNR",Magoo,LAURA ANDERS,34.3,0,0,4,0,38.3,8,0.0
"[HT] Novice, SNR",Speedy Warrior,SUE LIN HOLT,38.5,0,0,4,0,42.5,9,0.0
"[HT] Novice, SNR",Celtic Rose,WIYANNA OAKLEY,34,0,0,4,6,44,10,0.0
"[HT] Novice, SNR",Jack-a-Dandy,CHRISTINA CHU,43.3,0,0,4,0,47.3,11,0.0
"[HT] Novice, SNR",Zaubermeister,MAYA NAGARAJ,41.5,0,0,0,6,47.5,12,0.0
"[HT] Novice, SNR",Curtiswood Prince of Tides,LEAH WANDERER,23.8,0,26.4,0,0,50.2,13,0.0
"[HT] Novice, SNR",Mind The Gap,JULIE WHITE,30.3,0,0.8,16,23,70.1,14,0.0
"[HT] Novice, SNR",Beaulieu's Curtain Call,JENNA D. FREITAS,29.5,60,10.4,0,0,99.9,15,0.0
"[HT] Novice, SNR",Biggie Smalls,JENNIFER WANG,43.8,0,63.2,0,0,107,16,0.0
