Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Intermediate, OI",Landioso,MACKENNA SHEA,25.8,0,0,0,0,25.8,1,12.0
"[HT] Intermediate, OI",Chatwin,TAMRA SMITH,28.3,0,0,0,0,28.3,2,10.0
"[HT] Intermediate, OI",Leonado SE,ALEXIS A. HELFFRICH,31,0,8,0,0,39,3,8.0
"[HT] Intermediate, OI",Mojito,JOLIE WENTWORTH,43.8,0,0,4,0,47.8,4,0.0
"[HT] Intermediate, OI",Ben,HELEN BOUSCAREN,37.9,0,0,12,0,49.9,5,0.0
"[HT] Intermediate, OI",Athlone Travel On,ERIN M. MURPHY,40.8,0,6.4,4,0,51.2,6,0.0
"[HT] Intermediate, OI",Lady Zeyva,JULIE A. BOYER,35.8,20,6.8,0,0,62.6,7,0.0
"[HT] Intermediate, OI",InForAPound Dunvegan,GINA M. SHAMAN,35.4,80,E,-,-,E,-,E,
"[HT] Intermediate, OI",Elfenwind,MADELEINE S. MOORE,41.5,80,E,-,-,E,-,E,
"[HT] Intermediate, OI",Henry,DAVID ADAMO,30.8,0,0,E,E,E,-,E,
"[FEH] 3 Year-old, 3yo",Tropic Delight,EARL MCFALL,-,-,-,-,-,81.25,1,
"[FEH] 3 Year-old, 3yo",Blue Dreamin Catadude,MEGAN BITTLE,-,-,-,-,-,69.15,2,
"[FEH] 2 Year-old, FEH",Simple Dreams DF,EARL MCFALL,-,-,-,-,-,86.1,1,
"[FEH] 2 Year-old, FEH",Seacret Agent,PAM FISHER,-,-,-,-,-,80.5,2,
"[FEH] Yearling, Year",Soul Twain DF,EARL MCFALL,-,-,-,-,-,87,1,
"[FEH] Yearling, Year",Wall Street,ALTA THOMPSON,-,-,-,-,-,73.25,2,
"[HT] Preliminary, OP",En Vogue,KIMBERLY STEINBUCH,24.6,0,0.8,4,0,29.4,1,6.0
"[HT] Preliminary, OP",Gordon Biersch,JOLIE WENTWORTH,26.8,0,3.2,0,0,30,2,5.0
"[HT] Preliminary, OP",Ringwood Army,AVERY L. KLUNICK,31.4,0,0,0,0,31.4,3,4.0
"[HT] Preliminary, OP",Morning Star,ASHLYNN E. MEUCHEL,31.8,0,0,2,0,33.8,4,0.0
"[HT] Preliminary, OP",Alectra,DAVID ADAMO,33.4,0,1.6,0,0,35,5,0.0
"[HT] Preliminary, OP",Bonza Twist of Fate,TERESA HARCOURT,32.7,0,4.4,0,0,37.1,6,0.0
"[HT] Preliminary, OP",London Town,ALEXIS A. HELFFRICH,28.6,0,7.2,4,0,39.8,7,0.0
"[HT] Preliminary, OP",Fleeceworks Royal,TAMRA SMITH,31.4,0,5.2,0,4,40.6,8,0.0
"[HT] Preliminary, OP",A Golden Effort,CORI L. DAVIS,34.3,0,3.2,4,0,41.5,9,0.0
"[HT] Preliminary, OP",Beetle Bailey,LISA PEECOOK,35.7,0,0.4,4,7,47.1,10,0.0
"[HT] Preliminary, OP",High Decorum,JULIE A. BOYER,36.6,0,8.8,0,4,49.4,11,0.0
"[HT] Preliminary, OP",Jackie O De Carlier,AMANDA VOLLE,39.8,0,6.8,4,0,50.6,12,0.0
"[HT] Preliminary, OP",Tiki Car,ALEXANDRA WILLOUGHBY,34.8,0,15.6,4,0,54.4,13,0.0
"[HT] Preliminary, OP",Arnell's Dinero,EARL MCFALL,34.3,0,20.8,8,0,63.1,14,0.0
"[HT] Preliminary, OP",Flash Gordon,HOLLY FOX,36.6,0,RF,-,-,RF,RF,RF,
"[HT] Preliminary, PR",Heart of Gold SE,KELSEY HOLMES,21.8,0,0,0,0,21.8,1,6.0
"[HT] Preliminary, PR",Case Closed II,NATALIE KUHNY,29.3,0,0.4,0,0,29.7,2,5.0
"[HT] Preliminary, PR",Insatiable Casanova,GIGI HERRON,30,0,0,0,0,30,3,4.0
"[HT] Preliminary, PR",Ping Pong,JULIE FLETTNER,26.1,0,0,4,0,30.1,4,3.0
"[HT] Preliminary, PR",Lazydaznmiracleways,VICTORIA KLEIN,31.4,0,0,0,0,31.4,5,0.0
"[HT] Preliminary, PR",Litoral,SOPHIE CHANCE,31.8,0,0,2,0,33.8,6,0.0
"[HT] Preliminary, PR",Chavez Ravine,WHITNEY TUCKER BILLETER,28.6,0,5.2,0,0,33.8,7,0.0
"[HT] Preliminary, PR",RSG Cameo,JESSIE DEETER,35.7,0,0,1,0,36.7,8,0.0
"[HT] Preliminary, PR",Sonic,SUSAN GARMIER,32.1,0,0,8,0,40.1,9,0.0
"[HT] Preliminary, PR",Landmark,THERESA SMRT,32.7,0,8.8,1,0,42.5,10,0.0
"[HT] Preliminary, PR",Bold Dredger,KYANA SAZEGARI,34.1,0,3.6,8,0,45.7,11,0.0
"[HT] Preliminary, PR",Georgio Armani,LULU C. SIELING,25.9,0,25.2,4,4,59.1,12,0.0
"[HT] Preliminary, PR",Eloise,INDIA MCEVOY,26.1,20,26.4,0,2,74.5,13,0.0
"[HT] Preliminary, PR",Sam Adams,JESSICA M. GRADILLAS,36.8,20,17.2,8,0,82,14,0.0
"[HT] Preliminary, PR",Kaiden,CARRIE J. FINNO,31.8,20,4,16,13,84.8,15,0.0
"[HT] Preliminary, PR",Vincenzo,ALICE LOCKHART,35.7,40,22.4,0,0,98.1,16,0.0
"[HT] Preliminary, PR",Talisker,PASCALE WINNICK,27.7,80,RF,-,-,RF,RF,RF,
"[HT] Training, JTR:A",Street Melody,SARAH SMITH,31.6,0,0,0,0,31.6,1,6.0
"[HT] Training, JTR:A",Coronation,TARYN SPORE,35.9,0,0,0,0,35.9,2,5.0
"[HT] Training, JTR:A",Rienzo,KATELYN BOCEK,34.3,0,5.2,0,0,39.5,3,4.0
"[HT] Training, JTR:A",DVF Caliente Creek,WHITNEY TOMPKINS,36.4,0,0,4,0,40.4,4,3.0
"[HT] Training, JTR:A",Just Ducky,ALLY L. DANGERFIELD,33.9,0,0,8,0,41.9,5,2.0
"[HT] Training, JTR:A",Firebolt,LAUREN KESECKER,37.7,0,5.6,0,0,43.3,6,0.0
"[HT] Training, JTR:A",Pleasant Soul,DELANEY LEVINE,37.1,0,2,8,0,47.1,7,0.0
"[HT] Training, JTR:A",Corvett,HOLLAND A. GARRETT,35.5,20,3.6,4,0,63.1,8,0.0
"[HT] Training, JTR:A",Skipalong,HAILEY POPHAM,37.1,0,0,16,21,74.1,9,0.0
"[HT] Training, JTR:A",Knight Changes,JENA TASSONE,33.6,0,0,20,22,75.6,10,0.0
"[HT] Training, JTR:A",Lady Liberte,JENNA DEWALD,40,20,0,-,-,W,W,W,
"[HT] Training, JTR:A",Rani D,MIA BOUSLAUGH,31.4,20,RF,-,-,RF,RF,RF,
"[HT] Training, JTR:A",Fuerst Nino R,LAUREN MORGENTHALER,35,20,RF,-,-,RF,RF,RF,
"[HT] Training, JTR:B",Celeste,BELLA SILVEIRA,30.2,0,0,0,0,30.2,1,6.0
"[HT] Training, JTR:B",Jumbo's Jake,EMMA ERICKSON,34.8,0,0,0,0,34.8,2,5.0
"[HT] Training, JTR:B",Hollywood Nights,KATE THOMPSON,33.9,0,0,4,0,37.9,3,4.0
"[HT] Training, JTR:B",Sunsprite's Cali,ANGELA CRICELLI,38.9,0,0,0,0,38.9,4,3.0
"[HT] Training, JTR:B",Little Britain,ANIKA BAKER,37.3,0,4.4,0,0,41.7,5,2.0
"[HT] Training, JTR:B",Free Rayn Majesty,BRIANNA N. GAMACHE,44.3,0,0,0,0,44.3,6,0.0
"[HT] Training, JTR:B",Formula One,LAUREN JAMISON,34.3,0,0,8,3,45.3,7,0.0
"[HT] Training, JTR:B",Miss Artemis,ASHLEY AGUADO,42.5,0,8.4,0,0,50.9,8,0.0
"[HT] Training, JTR:B",Catch Me If You Can IV,RACHAEL MCGREGOR,48,0,1.6,8,6,63.6,9,0.0
"[HT] Training, JTR:B",Dream of an Act,KYLIE KNAPP,45.5,0,16.4,8,0,69.9,10,0.0
"[HT] Training, JTR:B",Orion's Sweet Rubio,HALEY TURNER,37.7,40,4.4,8,0,90.1,11,0.0
"[HT] Training, JTR:B",Alwyn Gingerbread Man,MAXELLE PHILLIPS,43.2,0,0,E,E,E,-,E,
"[HT] Training, OT",WTF Doria,LISA SABO,25,0,0,0,0,25,1,6.0
"[HT] Training, OT",Urbino du Breuil,ALEXIS A. HELFFRICH,25.2,0,4.4,0,0,29.6,2,5.0
"[HT] Training, OT",Dan The Man,JAMES ALLISTON,32.5,0,0,0,0,32.5,3,4.0
"[HT] Training, OT",Zuvenir,DEBORAH ROSEN,36.4,0,0,0,0,36.4,4,3.0
"[HT] Training, OT",Fleeceworks Emerald,MACKENNA SHEA,32.7,0,0,4,0,36.7,5,2.0
"[HT] Training, OT",Sunny Delight,TAYLOR LINDSTEN,31.6,0,0,8,0,39.6,6,0.0
"[HT] Training, OT",Palace Verdes,WHITNEY TUCKER BILLETER,36.6,0,3.6,0,0,40.2,7,0.0
"[HT] Training, OT",Phoenix Belissima,JOHN STRASSBURGER,39.3,0,0,4,0,43.3,8,0.0
"[HT] Training, OT",Lakota,KAITLIN T. HALL,34.6,0,1.2,8,5,48.8,9,0.0
"[HT] Training, OT",Ikon,NICOLE ROSE,37.5,0,17.2,0,0,54.7,10,0.0
"[HT] Training, OT",Ecklands Padiwak,SHANNON P. LILLEY,40,20,6,0,0,66,11,0.0
"[HT] Training, OT",Danny California,EARL MCFALL,31.4,0,0,16,24,71.4,12,0.0
"[HT] Training, OT",Dream Big,AMBER FORNEY,33.2,20,RF,-,-,RF,RF,RF,
"[HT] Training, STR:A",Douglas Rock,OLGA LONDA,31.6,0,0,0,0,31.6,1,6.0
"[HT] Training, STR:A",Angelito,LARA PORTE,28.6,0,0,4,0,32.6,2,5.0
"[HT] Training, STR:A",Dassett Theme BCF,CHARLEE R. MARINOVICH,30.2,0,0,4,0,34.2,3,4.0
"[HT] Training, STR:A",Double Click,ANNA NOWAK,32.3,0,0,4,0,36.3,4,3.0
"[HT] Training, STR:A",Shanghai DF,MEGHAN K. LAWRENCE,29.3,0,0,8,0,37.3,5,2.0
"[HT] Training, STR:A",Oh Gianni,GABRIELLA THOMPSON,35.2,0,0,4,0,39.2,6,0.0
"[HT] Training, STR:A",Bond Street,KAITI CURRY,40.5,0,0,0,0,40.5,7,0.0
"[HT] Training, STR:A",Mar De Amor,RACHAEL Q. PERRY,35.2,0,0,8,3,46.2,8,0.0
"[HT] Training, STR:A",Mairin,ALEXANDRA M. KOLB,37.3,0,6.8,8,0,52.1,9,0.0
"[HT] Training, STR:A",Debonaire,AISLINN FINN,36.6,0,0,16,0,52.6,10,0.0
"[HT] Training, STR:A",King West,AMANDA BLASZKOWSKI,36.4,0,4.8,12,0,53.2,11,0.0
"[HT] Training, STR:A",Franjelico,HANNAH MOORE,30.9,0,18,8,0,56.9,12,0.0
"[HT] Training, STR:A",Finding Nemo,TATJANA ZIEMER,34.1,0,8.4,16,0,58.5,13,0.0
"[HT] Training, STR:A",Stony Creek,LAUREN HENRY,34.3,0,18,4,4,60.3,14,0.0
"[HT] Training, STR:A",Stella Artois,MEGAN MCIVER,39.1,60,24.4,16,11,150.5,15,0.0
"[HT] Training, STR:B",Alla'bye,DEBBIE DAVIS,28.9,0,3.2,0,0,32.1,1,6.0
"[HT] Training, STR:B",Lookit Louie,SAMANTHA BACHELDER,36.8,0,0,0,0,36.8,2,5.0
"[HT] Training, STR:B",Carra Clover Princess,CHRISTINE POULOS,40,0,0,4,0,44,3,4.0
"[HT] Training, STR:B",Finnegan's Wake,DAVID A. TARPINIAN,45.9,0,0,0,0,45.9,4,3.0
"[HT] Training, STR:B",Edenderry,HEIDI HOFFMANN,38.2,0,1.2,8,0,47.4,5,2.0
"[HT] Training, STR:B",Mint Julep,TIFFANY BENNETT,43.2,0,5.2,0,0,48.4,6,0.0
"[HT] Training, STR:B",Obispo Street,RACHEL PERKISS,45.9,0,0,8,0,53.9,7,0.0
"[HT] Training, STR:B",Appletini,WHITNEY CUMMINS,50.2,0,0,4,0,54.2,8,0.0
