Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[YEH] 4 Year-old, YEH-4",MVP Madbum,MADISON TEMKIN,23.66,,30.45,,11.28,65.39,5,
"[YEH] 4 Year-old, YEH-4",Tanqueray,ANNE THOMPSON,29.05,,39,,11.74,79.8,HC,
"[YEH] 5 Year-old, YEH-5",Summerbridge Parc,TAMRA SMITH,25.9,,43.4,,11.51,80.81,1,
"[YEH] 5 Year-old, YEH-5",2 A.M.,CHARLOTTE BABBITT,24.15,,36.15,,11.78,72.08,2,
"[YEH] 5 Year-old, YEH-5",Enfinity,ANDREA BAXTER,23.45,,33.05,,10.8,67.3,3,
"[YEH] 5 Year-old, YEH-5",Can Be Sweet,LAUREN BILLYS,25.55,,29.3,,11.3,66.15,4,
"[YEH] 5 Year-old, YEH-5",Cheers,TAMRA SMITH,21.07,,28.4,,11.25,60.72,5,
"[YEH] 5 Year-old, YEH-5",Simon Says,TAMRA SMITH,21.7,,25.7,,11.82,59.22,6,
"[YEH] 5 Year-old, YEH-5",Makemineadouble,TAMRA SMITH,17.85,,29.3,,11.78,58.93,7,
"[YEH] 5 Year-old, YEH-5",M Creme De La Creme SE,LAUREN BILLYS,25.06,,RF,,11.63,RFRF,RF,
"[HT] HT 1-Star, CIC1",Ping Pong,JULIE FLETTNER,39,0,5.2,0,0,44.2,1,8.0
"[HT] HT 1-Star, CIC1",Woodford Reserve,ERIN R. KELLERHOUSE,45,0,0,0,1,46,2,7.0
"[HT] HT 1-Star, CIC1",Cinzano,AMBER BIRTCIL,42.7,0,0,4,0,46.7,3,6.0
"[HT] HT 1-Star, CIC1",MB MaiBlume,TAMRA SMITH,45,0,0,4,0,49,4,5.0
"[HT] HT 1-Star, CIC1",Jakobi,EMILEE LIBBY,49.7,0,0,0,0,49.7,5,4.0
"[HT] HT 1-Star, CIC1",Waterford,BARBARA CRABO,52.3,0,0,0,0,52.3,6,3.0
"[HT] HT 1-Star, CIC1",Junit,DAVID ADAMO,48.8,0,0,4,0,52.8,7,0.0
"[HT] HT 1-Star, CIC1",FE Caison,KRISTA STEVENSON,50.1,0,0,4,0,54.1,8,0.0
"[HT] HT 1-Star, CIC1",Pandora,JAMES ALLISTON,50.4,0,0,4,0,54.4,9,0.0
"[HT] HT 1-Star, CIC1",Graceland's Liebling,TAMRA SMITH,51,0,0,4,0,55,10,0.0
"[HT] HT 1-Star, CIC1",Santana II,REBECCA BRAITLING,46,0,2.8,8,0,56.8,11,0.0
"[HT] HT 1-Star, CIC1",Donna Mira,HALEY DWIGHT,53.3,0,4,0,0,57.3,12,0.0
"[HT] HT 1-Star, CIC1",Duck Dynasty,MADISON TEMKIN,59.3,0,0,0,0,59.3,13,0.0
"[HT] HT 1-Star, CIC1",Snap Decision II,JORDAN BECKINGHAM,55.9,0,0,4,0,59.9,14,0.0
"[HT] HT 1-Star, CIC1",Kaptain Jak,KATELYN J. GRUBICH,45.6,0,0,16,2,63.6,15,0.0
"[HT] HT 1-Star, CIC1",Kirschblute 3,CLAIRE POCH,50.4,0,2.4,16,0,68.8,16,0.0
"[HT] HT 1-Star, CIC1",Phiero SR,BUNNIE S. SEXTON,57.2,0,4,8,0,69.2,17,0.0
"[HT] HT 1-Star, CIC1",Catch Me If You Can IV,RACHAEL K. MCGREGOR,55.9,0,0,12,2,69.9,18,0.0
"[HT] HT 1-Star, CIC1",Vice Commander,KRISTIN JOLY,55.8,0,2.4,12,2,72.2,19,0.0
"[HT] HT 1-Star, CIC1",Fuego,ALYSSA R. SCHAEFER,61,0,12.8,4,1,78.8,20,0.0
"[HT] HT 1-Star, CIC1",Shield Maiden,KARI A. WETHERILL,56.1,0,8.8,16,6,86.9,21,0.0
"[HT] HT 1-Star, CIC1",Greenfort Carnival,SHANNON P. LILLEY,52.8,0,TE,12,0,TETE,TE,
"[HT] HT 1-Star, CIC1",Graf Gerhardt,JAYA D. MAYNE,52.2,,,,0,EEE,E,
"[HT] HT 1-Star, CIC1",U-Samity Sam,BROOKE B. PHILLIPS,57.7,60,R,4,0,RR,R,
"[HT] Preliminary, OP",So Cool,JOLIE WENTWORTH,28.6,0,0,0,0,28.6,1,6.0
"[HT] Preliminary, OP",Athlone Travel On,ERIN M. MURPHY,33.6,0,2,0,0,35.6,2,5.0
"[HT] Preliminary, OP",Let's Go DF,EARL MCFALL,32.5,0,6,0,0,38.5,3,4.0
"[HT] Preliminary, OP",Dassett Theme BCF,GINA O. MILES,31.4,0,7.2,0,0,38.6,4,3.0
"[HT] Preliminary, OP",Cool Running,LIZA HORAN,33.9,0,2,4,0,39.9,5,0.0
"[HT] Preliminary, OP",Gambling On Jack,MACKENNA SHEA,36.1,0,3.6,0,1,40.7,6,0.0
"[HT] Preliminary, OP",Rambo,ASHLEY B. LOUCKS,37.7,0,0,4,0,41.7,7,0.0
"[HT] Preliminary, OP",KF Chelada,JOLIE WENTWORTH,30.5,0,12.8,0,0,43.3,8,0.0
"[HT] Preliminary, OP",Kadence,BARBARA CRABO,33.2,0,9.2,0,2,44.4,9,0.0
"[HT] Preliminary, OP",Stoneman,JENNIFER MCFALL,33.9,0,11.2,0,3,48.1,10,0.0
"[HT] Preliminary, OP",Drs Resolute,STEPHANIE GOODMAN,31.6,0,18.4,0,0,50,11,0.0
"[HT] Preliminary, OP",Korban,ERIN R. KELLERHOUSE,33,0,8,8,2,51,12,0.0
"[HT] Preliminary, OP",Be Real,JENNIFER MCFALL,31.1,0,14.4,12,2,59.5,13,0.0
"[HT] Preliminary, OP",Isi,ASIA H. VEDDER,33,0,24.4,0,3,60.4,14,0.0
"[HT] Preliminary, OP",KF Escuda,JOLIE WENTWORTH,34.3,20,7.6,0,0,61.9,15,0.0
"[HT] Preliminary, OP",Armed Services,JOHN H. CAMLIN III,36.6,0,22.4,4,0,63,16,0.0
"[HT] Preliminary, OP",Rupert Reginald III,BARBARA CRABO,36.6,20,23.6,12,3,95.2,17,0.0
"[HT] Preliminary, OP",Virghazi,ALISHA ODELL,43.9,0,27.6,16,11,98.5,18,0.0
"[HT] Preliminary, OP",Leaps and Bounds,JOSEPH P. MCKINLEY,39.8,0,RF,,,RFRF,RF,
"[HT] Preliminary, PR",Clementine,MADELYN C. FLOYD,24.3,0,2,0,0,26.3,1,6.0
"[HT] Preliminary, PR",Calicool,ISABELLA R. GUNNINGHAM,27.3,0,2.8,0,0,30.1,2,5.0
"[HT] Preliminary, PR",Kiva,SARAH SCHWARZER,32.7,0,0,1,33.7,3,4.0
"[HT] Preliminary, PR",Sabina,ABIGAIL HALSTEAD,35.5,0,0,0,0,35.5,4,3.0
"[HT] Preliminary, PR",Owen,STEPHANIE ENEDY,33.6,0,6.4,0,0,40,5,0.0
"[HT] Preliminary, PR",Utah B,SARAH ERTL,35.9,0,5.6,0,0,41.5,6,0.0
"[HT] Preliminary, PR",The Alchemist,JEANETTE M. GILBERT,41.6,0,0,0,0,41.6,7,0.0
"[HT] Preliminary, PR",Chance Affair,LEAH M. FORQUER,35,0,2.8,4,0,41.8,8,0.0
"[HT] Preliminary, PR",Clear Approval,KAITLIN N. VOSSELLER,34.3,0,9.2,0,1,44.5,9,0.0
"[HT] Preliminary, PR",Tropic Star,CAROLINE M. DEIN,38.6,0,0,8,0,46.6,10,0.0
"[HT] Preliminary, PR",Captivating Affair,CHANELLE BAER,38,0,0,12,0,50,11,0.0
"[HT] Preliminary, PR",Best Kept Secret,LEXIE M. THACKER,37.5,0,10,4,0,51.5,12,0.0
"[HT] Preliminary, PR",Leroy,ISABELLA R. GUNNINGHAM,25,20,8,0,0,53,13,0.0
"[HT] Preliminary, PR",Silence in Seattle,CLAIR BARNETT,45.9,0,0,12,1,58.9,14,0.0
"[HT] Preliminary, PR",Tully Mac's Happy Cinders,NICOLE A. HOLOWNIA,38.9,0,17.6,12,2,70.5,15,0.0
"[HT] Preliminary, PR",BGS Firecracker,MIA FARLEY,27.7,0,0,1,28.7,HC,
"[HT] Preliminary, PR",Cruz,THOMAS R. JOHNSON,37.7,20,15.2,0,EEE,,E,
"[HT] Preliminary, PR",Carra Clover Princess,CHRISTINE POULOS,35.9,0,8.4,0,EEE,,E,
"[HT] Preliminary, PR",Orion's Bold Princess,VALI FRANK,48,0,TE,,,TETE,TE,
"[HT] Training, JTR:A",Alvescot Moneymaker,ELEANOR LEONARD,30.5,0,0,0,0,30.5,1,6.0
"[HT] Training, JTR:A",Storm Watch,ADISON LOPICCOLO,30.5,0,0,0,0,30.5,2,5.0
"[HT] Training, JTR:A",Marco Q,ELIZABETH MEEHAN,30.5,0,2,0,0,32.5,3,4.0
"[HT] Training, JTR:A",Stonehavens Royal Touch,TESS MOLINAR,33.4,0,0,0,0,33.4,4,3.0
"[HT] Training, JTR:A",The Sundance Kid,JASON ROY,38,0,0,0,0,38,5,2.0
"[HT] Training, JTR:A",Bold n Royal,AZURE SIRACO,31.1,0,0,8,0,39.1,6,0.0
"[HT] Training, JTR:A",Millridge Socrates,EMMA MEEHAN,39.3,0,0,0,0,39.3,7,0.0
"[HT] Training, JTR:A",Stellor Rockafella,KATHERINE HILL,35.5,0,0,4,0,39.5,8,0.0
"[HT] Training, JTR:A",InForAPound Dunvegan,TAYLOR HANSEN,36.6,0,9.2,0,0,45.8,9,0.0
"[HT] Training, JTR:A",Bonza Twist of Fate,PHOEBE HALL,33,0,14.4,0,0,47.4,10,0.0
"[HT] Training, JTR:A",Thunder's Heat,MADELYN HECKER,42.1,0,8.4,0,0,50.5,11,0.0
"[HT] Training, JTR:A",Maverik,NATALIE WEIDICK,35.7,20,17.6,4,0,77.3,12,0.0
"[HT] Training, JTR:A",Indy,AARON BIRD,38.2,60,E,,,EE,E,
"[HT] Training, JTR:A",Princess Magnifique,CALLAN WEISS,33.9,0,0,EEE,,E,
"[HT] Training, JTR:A",Pass The Glow,ALEXANDER M. BECKMANN,43.2,,W,,,WW,W,
"[HT] Training, JTR:A",Riley's Life,BROOKE RODGERS,35.2,20,12,,W,WWW,W,
"[HT] Training, JTR:B",Cici Top,MEG PELLEGRINI,28.6,0,0,0,0,28.6,1,6.0
"[HT] Training, JTR:B",Pikture This,KAYLA BIERMAN,30,0,0,0,0,30,2,5.0
"[HT] Training, JTR:B",Contigo,ALEXIS CONCOLINO,26.4,0,0,4,0,30.4,3,4.0
"[HT] Training, JTR:B",Dancing Diva,AMITY HEJINIAN,32.3,0,0.8,0,0,33.1,4,3.0
"[HT] Training, JTR:B",Ganymede,MEG PELLEGRINI,36.1,0,0,0,0,36.1,5,2.0
"[HT] Training, JTR:B",Orion's Sweet Rubio,HALEY TURNER,32.7,0,0,4,0,36.7,6,0.0
"[HT] Training, JTR:B",Rosewood August,ELLA GARCIA,38,0,0,0,0,38,7,0.0
"[HT] Training, JTR:B",Cortina,BRUCE HILL,39.1,0,0,0,0,39.1,8,0.0
"[HT] Training, JTR:B",River Street,RACHEL GRAHAM,35.7,0,8.8,0,0,44.5,9,0.0
"[HT] Training, JTR:B",Kilcurry Springfield,KATIE DILLON,41.8,0,1.2,4,0,47,10,0.0
"[HT] Training, JTR:B",Peachie Keen,ABIGAIL WESTERN,47.5,0,0,4,0,51.5,11,0.0
"[HT] Training, JTR:B",Zen,SHAELYN STEERE,31.8,20,10,0,0,61.8,12,0.0
"[HT] Training, JTR:B",Remington Steele,SOPHIE HORN,39.1,20,5.6,4,2,70.7,13,0.0
"[HT] Training, JTR:B",Santino,JORDAN CRABO,39.8,80,30.8,0,0,150.6,14,0.0
"[HT] Training, JTR:B",Frankie,RACHAEL MILLER,33.6,0,R,,,RR,R,
"[HT] Training, JTR:B",Winter is Coming,KIRA NIYOGI,43.2,0,TE,,,TETE,TE,
"[HT] Training, JTR:B",Flashback,ALINA PATTERSON,27.1,60,E,,,EE,E,
"[HT] Training, OT",Karvaleo,WHITNEY TUCKER BILLETER,28.2,0,0,0,0,28.2,1,6.0
"[HT] Training, OT",Ghost,MACKENNA SHEA,30.9,0,0,0,0,30.9,2,5.0
"[HT] Training, OT",Ard Cooley,SIGOURNEY JELLINS,31.8,0,0,0,0,31.8,3,4.0
"[HT] Training, OT",J'adore,KATE LATHROP,33,0,0,0,0,33,4,3.0
"[HT] Training, OT",Catina,KATELYN J. GRUBICH,30.9,0,2.8,0,0,33.7,5,2.0
"[HT] Training, OT",Enfinity,ANDREA BAXTER,35.2,0,0,0,0,35.2,6,0.0
"[HT] Training, OT",Killinick Native,EARL MCFALL,31.6,0,5.6,0,0,37.2,7,0.0
"[HT] Training, OT",RF Calypso,MARISSA WESSLUND,34.3,0,0,4,0,38.3,8,0.0
"[HT] Training, OT",Balla Ruan,WHITNEY TUCKER BILLETER,32.7,0,7.2,0,0,39.9,9,0.0
"[HT] Training, OT",Mine The Melody,BARBARA CRABO,33.4,0,4,4,0,41.4,10,0.0
"[HT] Training, OT",Rionach,SIGOURNEY JELLINS,38.2,0,4.8,0,0,43,11,0.0
"[HT] Training, OT",Tossmeacutie,KRISTEN ORTON,35.9,0,7.2,0,0,43.1,12,0.0
"[HT] Training, OT",Makemineadouble,MACKENNA SHEA,35,0,6.4,4,0,45.4,13,0.0
"[HT] Training, OT",Quintessence,GINA O. MILES,40.9,0,0,8,0,48.9,14,0.0
"[HT] Training, OT",KeepTheChange,GINA M. SHAMAN,38.9,0,6,12,0,56.9,15,0.0
"[HT] Training, STR",Bella Donna Z,MEGAN MCIVER,31.1,0,0,0,0,31.1,1,6.0
"[HT] Training, STR",Danito,JORDAN GOOD,32.3,0,0,0,0,32.3,2,5.0
"[HT] Training, STR",Urbino du Breuil,NICOLE MUSHKIN,33,0,2.4,0,0,35.4,3,4.0
"[HT] Training, STR",Pippin,DEVAN E. KOVACS,35.7,0,0,0,0,35.7,4,3.0
"[HT] Training, STR",Autocorrect,STEPHANIE WATERS,36.6,0,0,0,0,36.6,5,2.0
"[HT] Training, STR",Snappy Comeback,DENISE WRIGHT,36.4,0,0,4,0,40.4,6,0.0
"[HT] Training, STR",Kryptonite,MADELINE RAU,41.1,0,0,0,0,41.1,7,0.0
"[HT] Training, STR",Bentley,CHRISTINA M. FORNEY,33.9,0,7.2,0,0,41.1,8,0.0
"[HT] Training, STR",Lakota,EMILY N. STEEMERS,37.3,0,0,4,0,41.3,9,0.0
"[HT] Training, STR",Tin Star,KAT DRAKE,38.9,0,0,4,0,42.9,10,0.0
"[HT] Training, STR",Mind The Gap,JULIE WHITE,36.4,0,0,8,0,44.4,11,0.0
"[HT] Training, STR",Apollo's Harp,JESSICA PIERACCI,37.5,0,0,8,0,45.5,12,0.0
"[HT] Training, STR",Cheyenne,ALYSIA DELEEUW,39.3,0,0,8,0,47.3,13,0.0
"[HT] Training, STR",Flynn Eugene,EMILY R. DUNN,36.1,0,5.6,8,0,49.7,14,0.0
"[HT] Training, STR",Dwango,KERSTYN CRUMB,41.8,0,4,4,0,49.8,15,0.0
"[HT] Training, STR",Whiskey,DEBRA SWEEN,41.1,0,9.2,8,0,58.3,16,0.0
"[HT] Training, STR",Patriot's Liberty,SHAWN ORTIZ,37.1,60,E,,,EE,E,
"[HT] Training, STR",Sophisticate,KATE MCKAIN,35.7,40,29.2,,,WWW,W,
"[HT] Training, TAM",Frankfurt,RUTH BLEY,29.6,0,0,0,0,29.6,1,6.0
"[HT] Training, TAM",Ringwood Army,GILAN READ-BAILEY,35,0,0,0,0,35,2,5.0
"[HT] Training, TAM",Valdess Des Loges,VICTORIA KLEIN,35.2,0,0,0,0,35.2,3,4.0
"[HT] Training, TAM",Bellespoir,ANNA LEWIS,36.8,0,0,0,0,36.8,4,3.0
"[HT] Training, TAM",Edenderry,SALLY A. PHILLIPS,37.1,0,0,0,0,37.1,5,2.0
"[HT] Training, TAM",Kaiden,CARRIE J. FINNO,31.8,0,0,8,0,39.8,6,0.0
"[HT] Training, TAM",Ever Dream,GABRIEL AGUILAR,30.7,0,10.4,0,0,41.1,7,0.0
"[HT] Training, TAM",Kleopatra Van Broekhoven,LEAH M. FORQUER,37.5,0,0,4,0,41.5,8,0.0
"[HT] Training, TAM",Charm Offensive,JULIA K. TUSSING,31.6,0,2.8,8,0,42.4,9,0.0
"[HT] Training, TAM",Willett,PASCALE MELLONI,40.7,0,0,4,0,44.7,10,0.0
"[HT] Training, TAM",Calico,MOLLY GIBBONS GIBBONS,31.6,0,14.8,0,0,46.4,11,0.0
"[HT] Training, TAM",Gatsby,SHANNON BIRD,30.5,20,8.4,0,0,58.9,12,0.0
"[HT] Training, TAM",Zazu,JILLIAN TERZIAN,30.2,0,5.6,32,0,67.8,13,0.0
"[HT] Training, TAM",Southern Intent,THOMAS R. JOHNSON,39.6,20,59.2,4,0,122.8,14,0.0
"[HT] Training, TH",Tropic Delight,CAROLINE M. DEIN,32.3,0,0,0,0,32.3,1,6.0
"[HT] Training, TH",Fernhill Harry,JOSEPH P. MCKINLEY,33.4,0,0,0,0,33.4,2,5.0
"[HT] Training, TH",Galicia,DAVID ADAMO,34.6,0,0,0,0,34.6,3,4.0
"[HT] Training, TH",Summerbridge Parc,BONNER CARPENTER,30.9,0,0,4,0,34.9,4,3.0
"[HT] Training, TH",Carolina Morning,STEPHANIE GOODMAN,30.9,0,5.2,0,0,36.1,5,2.0
"[HT] Training, TH",Happiness Is,JOSH BARNACLE,33.4,0,0.4,4,0,37.8,6,0.0
"[HT] Training, TH",Of Wind N Sky FSF,NATALIE BRADY,35.2,0,0,4,0,39.2,7,0.0
"[HT] Training, TH",Envy Me RR,GINA O. MILES,40,0,0,0,0,40,8,0.0
"[HT] Training, TH",Ringwoods Bariloche,TERESA KOROL,35.2,0,5.2,0,0,40.4,9,0.0
"[HT] Training, TH",CC Gipsy King,ALI HOLMES-SMITH,37.7,0,0,4,0,41.7,10,0.0
"[HT] Training, TH",Medicinegoin'down,HANNAH MICHALAK,34.1,0,0,8,0,42.1,11,0.0
"[HT] Training, TH",Lilly,KAREN BEALE,40.9,0,0,4,0,44.9,12,0.0
"[HT] Training, TH",Secret Tapit,JENNIFER WOOTEN - MACOUZET,34.8,0,6.8,4,0,45.6,13,0.0
"[HT] Training, TH",CC Granville,ALI HOLMES-SMITH,43.2,0,0,4,0,47.2,14,0.0
"[HT] Training, TH",Shockadelica,JOHN P. FILER,39.6,0,5.2,4,0,48.8,15,0.0
"[HT] Training, TH",The Chestnut Special,NAIMA VALENTIN,38.2,0,12.4,0,0,50.6,16,0.0
"[HT] Training, TH",BeamMeUp,GINA O. MILES,31.4,20,7.2,8,0,66.6,17,0.0
"[HT] Training, TH",Spartan Strength,KRISTEN ORTON,46.1,0,,,,,WWW,W,
"[HT] Novice, JNR:A",Paint the Town Red,CAROLINE WILLIAMS,29,0,0,0,1,30,1,6.0
"[HT] Novice, JNR:A",Killian III,GEORGINA MCCUTCHEON,26.5,0,0,4,1,31.5,2,5.0
"[HT] Novice, JNR:A",Saving Grace,ELYSE WELCH,32.3,0,0,0,0,32.3,3,4.0
"[HT] Novice, JNR:A",Rose,ELYSE WELCH,33.5,0,1.2,0,2,36.7,4,
"[HT] Novice, JNR:A",Finnegan's Wake,SIMONE TRANFAGLIA,35,0,0,0,4,39,5,2.0
"[HT] Novice, JNR:A",Regal's Moment,SHAYNA TINKER-REIN,32,0,0,0,8,40,6,0.0
"[HT] Novice, JNR:A",Dare to Dream,NATALIE BILLINGS,34.3,0,0,8,1,43.3,7,0.0
"[HT] Novice, JNR:A",Comissioner Gordon,ABIGAIL WESTERN,46,0,0,0,0,46,8,0.0
"[HT] Novice, JNR:A",A Premier Cooley,ZOEY GREENWOOD,34.5,0,3.6,0,8,46.1,9,0.0
"[HT] Novice, JNR:A",Issabella C,CHARLOTTE H. GREATWOOD,33.5,0,0,0,13,46.5,10,0.0
"[HT] Novice, JNR:A",Wings of Fire,AVA ALBANESE,44.5,0,0,4,0,48.5,11,0.0
"[HT] Novice, JNR:A",Winchester,LINDSEY MCCORMICK,43,0,0,8,0,51,12,0.0
"[HT] Novice, JNR:A",Soldier Boy,JOHANA LIGTENBERG,31.8,20,0,0,3,54.8,13,0.0
"[HT] Novice, JNR:A",Palace Verdes,BRIANNA DAVIS,38,0,0,4,16,58,14,0.0
"[HT] Novice, JNR:A",Sonofagun,NATALIE KAVALER,33.8,0,RF,0,1,RFRF,RF,
"[HT] Novice, JNR:B",Herbie's Gold,MICHAELA MARONEY,30.8,0,0,0,0,30.8,1,6.0
"[HT] Novice, JNR:B",Ashraw High Flyer,MAXINE STRACHAN,31,0,0,4,0,35,2,5.0
"[HT] Novice, JNR:B",Amaze Me,HAILEY JOHNSON,35.5,0,0,0,2,37.5,3,4.0
"[HT] Novice, JNR:B",Stanalama,ISABEL SVEC,36,0,1.6,0,0,37.6,4,3.0
"[HT] Novice, JNR:B",Philippa,TAYLOR MILES,38,0,0,0,0,38,5,2.0
"[HT] Novice, JNR:B",Ecklands Padiwak,RHIANNON GORIN MS,36.5,0,0.4,0,3,39.9,6,0.0
"[HT] Novice, JNR:B",Gaelic Blessing,GRACE CAMPION,34,0,0,0,7,41,7,0.0
"[HT] Novice, JNR:B",Century Hills Taylor Maide,NIKKI GAI,33.8,0,0,4,6,43.8,8,0.0
"[HT] Novice, JNR:B",Willow's Pascal Sparrow,COCO C. MEERKAMP,35,0,0,8,3,46,9,0.0
"[HT] Novice, JNR:B",My Lucky Star,CASSIE FLORES,39.5,0,0,4,3,46.5,10,0.0
"[HT] Novice, JNR:B",Cinco De Mayo,LAUREN WISHNOW,34.5,0,4,8,6,52.5,11,0.0
"[HT] Novice, JNR:B",Bijou,AVERY HUGHES,35.3,20,0,0,2,57.3,12,0.0
"[HT] Novice, JNR:B",Fun Fun Fun,ALYSSA F. YEATER,37,0,0,4,20,61,13,0.0
"[HT] Novice, JNR:B",Simple Dreams DF,TAYLOR MCFALL,35.8,60,E,4,0,EE,E,
"[HT] Novice, NAM",Solo Key,RUTH BLEY,19.5,0,0,4,2,25.5,1,7.0
"[HT] Novice, NAM",Kalypso,INDIA MCEVOY,24,0,0,0,5,29,2,6.0
"[HT] Novice, NAM",Monkey Business,TESSA MILA,29.5,0,0,0,0,29.5,3,5.0
"[HT] Novice, NAM",Lismakeera Bilbo,STEVE ROON,29.5,0,0,0,0,29.5,4,4.0
"[HT] Novice, NAM",Film Noir,TRACEY G. TREWIN,27,0,0,0,4,31,5,3.0
"[HT] Novice, NAM",La Patrona,SARAH MARCH,31.3,0,0,0,3,34.3,6,0.0
"[HT] Novice, NAM",Gaelic Gold,CATHERINE TRESELER,37.8,0,0,0,0,37.8,7,0.0
"[HT] Novice, NAM",Adaire,CYNTHIA WRIGHT,37.8,0,0,0,0,37.8,8,0.0
"[HT] Novice, NAM",Grand Design,ALEX SKYLARK,34.8,0,0,4,0,38.8,9,0.0
"[HT] Novice, NAM",Levitate,EILEEN W. MORGENTHALER,34.3,0,0,0,7,41.3,10,0.0
"[HT] Novice, NAM",Elusive Character,MAILE JOHNSON,38.5,0,0,0,3,41.5,11,0.0
"[HT] Novice, NAM",Blue Szeptaj,KARI ONTKO,35,0,0,4,6,45,12,0.0
