Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Preliminary, PH",Bahrain Legacy,HILARY BATES,41.6,--,W,W,W,W,W,
"[HT] Preliminary, PH",Vanity,ROBYN FISHER,39.4,0,RF,RF,RF,RF,RF,
"[HT] Preliminary, PH",Bravo,GINA O. MILES,31.3,40,R,RF,RF,RF,R,
"[HT] Preliminary, PR:A",Corinthoz,KIERA CARTER,32,0,0,0,0,32,1,6.0
"[HT] Preliminary, PR:A",Learning To Fly,TRISTEN N. HOOKS DVM,29.6,0,0,4,0,33.6,2,5.0
"[HT] Preliminary, PR:A",Banner,MIA EDSALL,33.9,0,1.2,0,0,35.1,3,4.0
"[HT] Preliminary, PR:A",Pikture This,KIMBERLY STEINBUCH,35.2,0,0,0,0,35.2,4,3.0
"[HT] Preliminary, PR:A",Cassiopeia,HILARY BATES,35.9,0,0,0,0,35.9,5,2.0
"[HT] Preliminary, PR:A",Worth The Wait,KATE LATHROP,37.4,0,0,0,0,37.4,6,1.0
"[HT] Preliminary, PR:A",Caharron V.E.,SANDY BOLING,33.5,0,0,4,0,37.5,7,1.0
"[HT] Preliminary, PR:A",Armani,KIERSTI A. WYLIE,37.6,0,0,0,0,37.6,8,0.0
"[HT] Preliminary, PR:A",A Golden Effort,CORI L. DAVIS,38.1,0,0,0,0,38.1,9,0.0
"[HT] Preliminary, PR:A",Helium Risin',KELSEY N. DEVOILLE,34.6,0,0,4,0,38.6,10,0.0
"[HT] Preliminary, PR:A",Prince William,MARY BURKE,35,0,6,0,0,41,11,0.0
"[HT] Preliminary, PR:A",Forgotten Emblem,BRYNN LITTLEHALE,35,0,6.4,0,0,41.4,12,0.0
"[HT] Preliminary, PR:A",Eternal Echo,MARIAH S. COOGAN,38.5,0,0,4,0,42.5,13,0.0
"[HT] Preliminary, PR:A",Beacon Hill,LAUREN BRANAGH,38.3,0,4.8,0,0,43.1,14,0.0
"[HT] Preliminary, PR:A",Oso Proudly,NAIMA VALENTIN,39.8,0,0,4,0,43.8,15,0.0
"[HT] Preliminary, PR:A",Morning Star,ASHLYNN E. MEUCHEL,40.2,0,0.8,4,0,45,16,0.0
"[HT] Preliminary, PR:A",Silver Sage,RUTH BLEY,35.5,0,12,0,0,47.5,17,0.0
"[HT] Preliminary, PR:A",Star of Arabia,CRYSTAL NEWHALL,41.5,0,0,8,0,49.5,18,0.0
"[HT] Preliminary, PR:A",Artistic Flaire,CLAIRE JAN,42.2,0,15.2,8,0,65.4,19,0.0
"[HT] Preliminary, PR:A",Ragazzo,HOLLY G. WENZELL,42,0,9.2,8,9,68.2,20,
"[HT] Preliminary, PR:A",Lucid Opposition,CAROLINE M. DEIN,37.7,20,9.6,8,0,75.3,21,0.0
"[HT] Preliminary, PR:A",C.S.I.,CHLOE E. SMYTH,36.8,20,19.6,0,0,76.4,22,0.0
"[HT] Preliminary, PR:A",Case Closed II,NATALIE KUHNY,44.8,0,26.8,4,5,80.6,23,0.0
"[HT] Preliminary, PR:A",,Unknown,37.9,20,12.4,16,0,86.3,24,
"[HT] Preliminary, PR:A",Libbie,COURTNEY ELLS,38.7,60,51.6,0,1,151.3,25,0.0
"[HT] Preliminary, PR:A",Woodford,WENDELL WILLIAMS,44.4,0,0.8,0,E,E,E,
"[HT] Preliminary, PR:A",Ready or Not,ROBERTA ZAJAC,37.2,20,RF,RF,RF,RF,RF,
"[HT] Preliminary, PR:A",V.E. Jack of Hearts,JENIFER K. HALLOCK,40.9,0,6.4,0,E,E,E,
"[HT] Preliminary, PR:B",Say It Again,FIONA CLYDE-BROCKWAY,35,0,0,4,0,39,1,6.0
"[HT] Preliminary, PR:B",Rodrigue Du Granit,RUTH BLEY,35.5,0,0,4,0,39.5,2,5.0
"[HT] Preliminary, PR:B",Lazydaznmiracleways,VICTORIA KLEIN,37.3,0,3.2,0,0,40.5,3,4.0
"[HT] Preliminary, PR:B",Regal Promise,ADDISON JOHNSON,35.5,0,3.6,4,0,43.1,4,3.0
"[HT] Preliminary, PR:B",,Unknown,32.3,0,2.4,8,1,43.7,5,
"[HT] Preliminary, PR:B",Hanz,ABIGAIL READ,31.4,0,10,4,0,45.4,6,1.0
"[HT] Preliminary, PR:B",Ansel Adams,JOANNA SAUNDERS,35.5,0,6.8,4,0,46.3,7,0.0
"[HT] Preliminary, PR:B",Cruise Control,SYDNEY JOHNSON,41.8,0,3.2,2,0,47,8,
"[HT] Preliminary, PR:B",Alesi,SOPHIA M. STARKMAN,48.2,0,0.8,0,0,49,9,0.0
"[HT] Preliminary, PR:B",Rienzo,ALESSIA M. BERTILACCHI-GREEN,38.6,0,10,4,0,52.6,10,0.0
"[HT] Preliminary, PR:B",Rionach,SIGOURNEY JELLINS,32.7,0,8.8,12,0,53.5,11,0.0
"[HT] Preliminary, PR:B",Governess,KATE MILLER,35.5,0,13.2,0,5,53.7,12,0.0
"[HT] Preliminary, PR:B",Rock Classic,HOLLIE READ,40.5,0,1.2,8,7,56.7,13,0.0
"[HT] Preliminary, PR:B",Yours Truly,KASSANDRA MCMILLAN,35.9,0,2.8,12,11,61.7,14,0.0
"[HT] Preliminary, PR:B",Marcus,SUE BUXTON,30.9,20,12.4,0,0,63.3,15,0.0
"[HT] Preliminary, PR:B",InForAPound Dunvegan,CHRISTINA M. SAUDAN,40.5,20,10.8,4,0,75.3,16,0.0
"[HT] Preliminary, PR:B",Marginally Safe,ADRIANA J. ANGELICH,43.6,20,11.6,4,0,79.2,17,0.0
"[HT] Preliminary, PR:B",Chance Affair,AINSLEIGH O. MITCHELL,37.3,20,26,0,0,83.3,18,0.0
"[HT] Preliminary, PR:B",Elfenwind,MADELEINE S. MOORE,36.8,20,10.8,8,25,100.6,19,0.0
"[HT] Preliminary, PR:B",Made Ya Look IV,LISA LEVINE,38.2,60,19.6,0,0,117.8,20,0.0
"[HT] Preliminary, PR:B",Given Half A Chance,KAITLIN T. HALL,40,0,0,0,3,43,HC,
"[HT] Preliminary, PR:B",Ballycreen Kings Orbit,ODETTE RIEGMAN,36.4,0,0,--,W,W,HC,
"[HT] Preliminary, PR:B",Cor de Leigh,GRACE J. NORTON,37.7,0,0,0,E,E,E,
"[HT] Preliminary, PR:B",Jameson,HALEY DWIGHT,27.7,0,14.4,0,E,E,E,
"[HT] Preliminary, PR:B",Cozzell,KATHERINE FRANCHINI,40,0,8.8,0,E,E,E,
"[HT] Preliminary, PR:B",Secret Affair,SARAH BRAUN,43.2,0,MR,MR,MR,MR,MR,
"[HT] Preliminary, PR:B",RF Kinetic,ASHLYN DORSEY,33.2,20,RF,RF,RF,RF,RF,
"[HT] Training, JTR",Next Dance,SAMI CLARK,26.4,0,0,4,0,30.4,1,6.0
"[HT] Training, JTR",Montana Gold,JANICE CHASE,34.1,0,0,0,0,34.1,2,5.0
"[HT] Training, JTR",Cobblestone Rocky Rose,LINDSEY WATTERS,34.6,0,0,0,0,34.6,3,4.0
"[HT] Training, JTR",Cruise in Style,SONIA HERRON,31.8,0,0,4,0,35.8,4,3.0
"[HT] Training, JTR",Obeah,AMBER PEARSON,31.8,0,0,4,0,35.8,5,2.0
"[HT] Training, JTR",Kaptain Jak,KATELYN J. GRUBICH,31.8,0,0,4,0,35.8,6,0.0
"[HT] Training, JTR",Baron,GRACE BROWNRIGG,33.2,0,0,4,0,37.2,7,0.0
"[HT] Training, JTR",Kasheral,MADISON TEMKIN,37.7,0,0,0,0,37.7,8,0.0
"[HT] Training, JTR",Primo,JULIA BERGAMASCHI,30.9,0,2.8,4,0,37.7,9,0.0
"[HT] Training, JTR",Scout It Out,BRITTNEY L. TRESENRIDER,35,0,0,4,0,39,10,0.0
"[HT] Training, JTR",Habanera,KIERA K. SULLIVAN,36.8,0,0,4,0,40.8,11,0.0
"[HT] Training, JTR",Gambit,JORDAN GOOD,37.3,0,0,8,2,47.3,12,0.0
"[HT] Training, JTR",Macy,KATIE MUNSON,42.3,0,7.2,4,0,53.5,13,0.0
"[HT] Training, JTR",Mousse au Chocolat,KATARINA L. WULSTEIN,37.7,0,15.6,4,0,57.3,14,0.0
"[HT] Training, JTR",V.E. Let's Get Down to Biscuit,ELIZABETH C. SACCULLO,34.6,0,0,8,17,59.6,15,0.0
"[HT] Training, JTR",Life of Riley,ALEXANDRA H. TETT,38.6,0,12.8,12,0,63.4,16,0.0
"[HT] Training, JTR",Herbstrose,KATIE PATTON,34.6,0,RF,RF,RF,RF,RF,
"[HT] Training, JTR",Dancing Diva,MARTA TABATABAI,30.9,60,E,E,E,E,E,
"[HT] Training, OT",Ringwood Justice,DEREK DI GRAZIA,27.7,0,0,0,0,27.7,1,7.0
"[HT] Training, OT",Slew of Diamonds,MATTHEW R. BROWN,29.1,0,0,0,0,29.1,2,6.0
"[HT] Training, OT",Charlotte,JENNIFER L. MCRONALD,29.1,0,0,0,0,29.1,2,6.0
"[HT] Training, OT",The Dalai Lama,MARIS L. BURNS,30,0,0,0,0,30,4,4.0
"[HT] Training, OT",Astro NSF,MAXANCE MCMANAMY,30.5,0,1.2,0,0,31.7,5,3.0
"[HT] Training, OT",Davaughn,ANN E. BYRON,30,0,2.4,0,0,32.4,6,0.0
"[HT] Training, OT",Great Bourton,REBECCA BRAITLING,33.2,0,0,0,0,33.2,7,0.0
"[HT] Training, OT",Donzella,SHANNON P. LILLEY,33.6,0,0,0,0,33.6,8,0.0
"[HT] Training, OT",Sir Aidan,KELSEY T. FRANKENBERGER,34.1,0,0,0,0,34.1,9,0.0
"[HT] Training, OT",Tito,KELLY PUGH,35.5,0,0,0,0,35.5,10,0.0
"[HT] Training, OT",My Cheatin Heart,SIGOURNEY JELLINS,35.9,0,0,0,0,35.9,11,0.0
"[HT] Training, OT",London Calling OHF,TAMRA SMITH,28.6,0,0,4,4,36.6,12,0.0
"[HT] Training, OT",Tullymor's Mountain Knight,KRISTEN ORTON,33.2,0,0,4,0,37.2,13,0.0
"[HT] Training, OT",Tiz When,WHITNEY TUCKER BILLETER,38.2,0,0,0,1,39.2,14,0.0
"[HT] Training, OT",Mazaire,SUZANNE FREEMAN,32.3,0,8.8,0,0,41.1,15,0.0
"[HT] Training, OT",Catweazle,CAROLYN HOFFOS,40,0,0,0,2,42,16,0.0
"[HT] Training, OT",Sonofagun,HAWLEY BENNETT-AWAD,43.2,0,0,0,0,43.2,17,0.0
"[HT] Training, OT",Il Duce,SHANNON P. LILLEY,39.6,0,0,4,0,43.6,18,0.0
"[HT] Training, OT",Gryffindor V,MADELINE D. SEXTON,39.1,0,3.2,4,1,47.3,19,0.0
"[HT] Training, OT",Gwendolyn the Good,GABRIEL AGUILAR,36.4,20,2.4,0,0,58.8,20,0.0
"[HT] Training, OT",Island Winds,SHIRLEY ARONSON,33.2,0,0,12,20,65.2,21,0.0
"[HT] Training, OT",Seacrest,MICHLYNN STERLING,42.3,120,E,E,E,E,E,
"[HT] Training, STR",LADY GAGA,DANIELLE CASALETT,30.5,0,0,0,0,30.5,1,7.0
"[HT] Training, STR",Remington,STEPHANIE WEHAN,31.4,0,0,0,0,31.4,2,6.0
"[HT] Training, STR",Laconic,KIERA SARGENT,33.2,0,0,0,0,33.2,3,5.0
"[HT] Training, STR",Just Another Day,PAULA WONG,30.9,0,0,4,0,34.9,4,4.0
"[HT] Training, STR",Without A Doubt,ALEXANDRA TATARU,37.7,0,0,0,0,37.7,5,3.0
"[HT] Training, STR",Kleary's Foolish Heart,LUCINDA ROMERO,39.1,0,0.8,0,0,39.9,6,0.0
"[HT] Training, STR",Double Take,KISHORIE R. WEINGART,41.4,0,0,0,0,41.4,7,0.0
"[HT] Training, STR",Shabang Shabang,NICOLE RAPICAVOLI,40,0,0,4,0,44,8,0.0
"[HT] Training, STR",Selene,GRETCHEN FORREY,40.9,0,0,4,0,44.9,9,0.0
"[HT] Training, STR",Zeloso Interagro,SADE CAIN,37.7,0,0,8,0,45.7,10,0.0
"[HT] Training, STR",Bold Dredger,KYANA SAZEGARI,42.7,0,0,4,0,46.7,11,0.0
"[HT] Training, STR",Global Children,SOPHIA A. ZEIER,39.6,0,0,8,0,47.6,12,0.0
"[HT] Training, STR",Elk Mountain,ANDREA DEMEL,47.7,0,0,0,0,47.7,13,0.0
"[HT] Training, STR",Home Advantage,MONICA DETTMER,34.6,0,10.8,4,0,49.4,14,0.0
"[HT] Training, STR",FDF Recherche,KARISSA OLIVER,47.7,0,0.4,4,0,52.1,15,0.0
"[HT] Training, STR",Paddington,AMBER CARVALHO,33.6,60,2.4,0,0,96,16,0.0
"[HT] Training, STR",Big Top,MARTINA STOREY,43.2,20,17.6,1,6,197.8,17,0.0
"[HT] Training, STR",Hollaback Girl,KAMARIA N. KUHN,45.9,20,44,20,22,151.9,18,0.0
"[HT] Training, STR",Miss Jeanie C,DEVAN E. KOVACS,39.1,--,--,0,E,E,E,
"[HT] Training, STR",Dynamic Diva,ASHLEY A. POLLOCK,56.8,--,--,0,E,E,E,
"[HT] Training, STR",My Nevada Chance,ASHLEIGH GUICH,32.7,--,--,0,E,E,E,
"[HT] Training, TAM",Redbuds Moonrock,MAX GERDES,25.9,0,0.4,0,0,26.3,17,0.0
"[HT] Training, TAM",Catchy One-liner,BARBARA SLAUGHTER,28.2,0,2.4,0,0,30.6,2,6.0
"[HT] Training, TAM",Cursive,SOPHIE DIXON-SUTTON,29.1,0,0,4,0,33.1,3,5.0
"[HT] Training, TAM",Zalsa Verde,DANA TODD,31.4,0,0,4,0,35.4,4,4.0
"[HT] Training, TAM",Belle Fleur,VICTORIA SPECK,35.9,0,0,0,0,35.9,5,3.0
"[HT] Training, TAM",Ashokan,CYNTHIA WRIGHT,37.3,0,0,0,0,37.3,6,0.0
"[HT] Training, TAM",Paint the Town Red,JULIA K. TUSSING,33.6,0,0,4,0,37.6,7,0.0
"[HT] Training, TAM",Callum O'Connor,KATE MILLER,29.6,0,5.6,0,3,38.2,8,0.0
"[HT] Training, TAM",Cloud Nine,STACIE MACALUSO,33.2,0,6.4,0,0,39.6,9,0.0
"[HT] Training, TAM",Jeweliette,JANINE W. JARO,36.4,0,0,4,0,40.4,10,0.0
"[HT] Training, TAM",Celtic King,SELENA L. WEINSTOCK,37.3,0,2.4,4,0,43.7,11,0.0
"[HT] Training, TAM",August Moon,SONALI RATHOD,36.4,0,0,8,0,44.4,12,0.0
"[HT] Training, TAM",Maxwell Smart,CHRISTI PAYNE,32.3,0,10.8,4,0,47.1,13,0.0
"[HT] Training, TAM",Willoughby Bay,JOY M. SIMON,39.6,0,0,4,13,56.6,14,0.0
"[HT] Training, TAM",Tango,MATTHEW B. WALLEY,25.9,0,0,20,15,60.9,15,0.0
"[HT] Training, TAM",Denim,WYNTER HARRISON,37.3,60,E,12,3,E,E,
"[HT] Training, TAM",Showman Pago,TORI CHIN,37.7,--,--,0,E,E,E,
"[HT] Training, TAM",Verve,CAROLYN HOFFOS,33.6,0,RF,0,0,RF,RF,
"[HT] Training, TAM",Ideal Life,ELLEN GUTHRIE,32.7,--,--,0,E,E,E,
"[HT] Training, TH:A",Fleur de Lis,TAMRA SMITH,25,0,1.6,0,0,26.6,1,6.0
"[HT] Training, TH:A",Romulus,JOSEPH P. MCKINLEY,26.8,0,0,0,0,26.8,2,5.0
"[HT] Training, TH:A",Caddilac FS Z,ROBYN FISHER,29.6,0,2,0,0,31.6,3,4.0
"[HT] Training, TH:A",RedRox Jazzman,TERESA HARCOURT,30.9,0,4.4,0,0,35.3,4,3.0
"[HT] Training, TH:A",Bodark,HAWLEY BENNETT-AWAD,31.8,0,0,4,0,35.8,5,2.0
"[HT] Training, TH:A",Chavez Ravine,WHITNEY TUCKER BILLETER,32.3,0,0,4,0,36.3,6,0.0
"[HT] Training, TH:A",Happy Hour,HAWLEY BENNETT-AWAD,36.4,0,0,0,0,36.4,7,0.0
"[HT] Training, TH:A",Goldquest,JEANINE K. ALLRED,37.7,0,0,0,0,37.7,8,0.0
"[HT] Training, TH:A",Equidor,JACK BURNS,32.3,0,1,2,0,45.3,9,0.0
"[HT] Training, TH:A",Fun Fun Fun,KIMBERLY STEINBUCH,44.1,0,0,4,0,48.1,10,0.0
"[HT] Training, TH:A",Conrad,HOLLY FOX,36.4,0,7.2,4,16,63.6,11,0.0
"[HT] Training, TH:A",Earthquake Weather,JOSEPH P. MCKINLEY,39.6,20,4.8,12,0,76.4,12,0.0
"[HT] Training, TH:A",Catina,TERRY HILST,43.2,20,22.8,--,R,R,R,
"[HT] Training, TH:A",Willingness,CORI L. DAVIS,41.4,0,RF,RF,RF,RF,RF,
"[HT] Training, TH:A",Magical Instinct,AMBER LEVINE,44.6,60,E,E,E,E,E,
"[HT] Training, TH:A",Boleybawn Andy,TARA E. RICHARDSON,32.3,60,R,RF,RF,RF,R,
"[HT] Training, TH:B",Sunsprite Syrius,TAMRA SMITH,22.3,0,0,0,0,22.3,1,6.0
"[HT] Training, TH:B",With Class,ROBYN FISHER,24.1,0,0,0,0,24.1,2,5.0
"[HT] Training, TH:B",London Town,ALEXIS A. HELFFRICH,25.9,0,0,4,0,29.9,3,4.0
"[HT] Training, TH:B",Booted,HAWLEY BENNETT-AWAD,31.8,0,0,0,0,31.8,4,3.0
"[HT] Training, TH:B",Sir Henry,NICHOLE BAHLMAN,28.2,0,4.8,0,0,33,5,2.0
"[HT] Training, TH:B",Ballinoe Castle Calvin,LIZ A. HALL,35.5,0,0,0,0,35.5,6,0.0
"[HT] Training, TH:B",Zoltaire,JENNETTE R. SCANLON,24.1,0,0,12,0,36.1,7,0.0
"[HT] Training, TH:B",LTF Street Wise,JOSEPH P. MCKINLEY,30.5,0,0,8,0,38.5,8,0.0
"[HT] Training, TH:B",Waltzing Matilda,JOHN STRASSBURGER,34.6,0,0,8,0,42.6,9,0.0
"[HT] Training, TH:B",TigerLilly,CAROLINE M. DEIN,37.7,0,10,0,0,47.7,10,0.0
"[HT] Training, TH:B",V.E. Sweet Emotion,STEFANIE KRAL,40.9,0,0,16,0,56.9,11,0.0
"[HT] Training, TH:B",I.M. Electric,BARBARA CRABO,29.1,20,0,12,0,4,65.1,12,0.0
"[HT] Training, TH:B",Lord Lombardi,KRISTI M. NUNNINK,32.3,20,21.6,8,0,81.9,13,0.0
"[HT] Training, TH:B",Wishbone,KATIE J. YOZAMP,27.3,0,RF,RF,RF,RF,RF,
"[HT] Training, TH:B",IndyGo,LOGAN E. BEARDEN,27.7,60,E,E,E,E,E,
"[HT] Novice, JNR:A",Merry Robuck,REBECCA E. SEVERT,31.3,0,0,0,0,31.3,1,6.0
"[HT] Novice, JNR:A",Aftershock,ALLISON KNAPP,31.7,0,0,0,0,31.7,2,5.0
"[HT] Novice, JNR:A",Rebel's Fire,MEGAN MCIVER,33.5,0,0,0,0,33.5,3,4.0
"[HT] Novice, JNR:A",Pine Alley,MAIRIN A. MURPHY,34.8,0,0,0,0,34.8,4,3.0
"[HT] Novice, JNR:A",Snappy Comeback,EMILY I. CARRENO,32.2,0,0,4,0,36.2,5,2.0
"[HT] Novice, JNR:A",Weatherspoon,LAUREN MORGENTHALER,38.7,0,0,0,0,38.7,6,0.0
"[HT] Novice, JNR:A",Mardi Gras,TATJANA ZIEMER,34.8,0,0,4,0,38.8,7,0.0
"[HT] Novice, JNR:A",Ecklands Padiwak,HOLLAND A. GARRETT,40.4,0,0,0,0,40.4,8,0.0
"[HT] Novice, JNR:A",Riley's Life,SONYA BENGALI,33.5,0,0,4,3,40.5,9,0.0
"[HT] Novice, JNR:A",Walter Farley,MEGHAN K. LAWRENCE,35.7,0,5.2,0,0,40.9,10,0.0
"[HT] Novice, JNR:A",Bugs Snow Man,SARAH SMITH,35.2,0,0,8,0,43.2,11,0.0
"[HT] Novice, JNR:A",Aughisky,MEGAN WHITE,44.8,0,0,0,0,44.8,12,0.0
"[HT] Novice, JNR:A",Grant,HALEY RODEKOHR,40,0,1.6,4,0,45.6,13,0.0
"[HT] Novice, JNR:A",DVF Caliente Creek,WHITNEY TOMPKINS,34.8,80,R,8,0,R,R,
"[HT] Novice, JNR:A",Linus,SASHA HART,35.2,20,RF,0,0,RF,RF,
"[HT] Novice, JNR:B",Wendover's High Lander,DEVIN S. EASTMAN,21.3,0,3.6,0,0,24.9,1,6.0
"[HT] Novice, JNR:B",Moonlit Dancer,MALLORY K. HOGAN,25.7,0,0,0,0,25.7,2,5.0
"[HT] Novice, JNR:B",Cookie Monster,VERONICA FAGALDE,26.1,0,0,0,0,26.1,3,4.0
"[HT] Novice, JNR:B",Eclipse The Sun,HOLLAND A. GARRETT,21.7,0,0,4,3,28.7,4,3.0
"[HT] Novice, JNR:B",Elphin Song Sparrow,NATALIE KUPPERMAN,26.5,0,0,4,0,30.5,5,2.0
"[HT] Novice, JNR:B",Stanalama,KRISTA STEVENSON,32.6,0,0,0,0,32.6,6,0.0
"[HT] Novice, JNR:B",Boing,ANGELA CRICELLI,26.5,0,0,4,3,33.5,7,0.0
"[HT] Novice, JNR:B",Regal Exit,LAUREN MORGENTHALER,33.5,0,0,5,0,38.5,8,0.0
"[HT] Novice, JNR:B",Venado,ADISON LOPICCOLO,41.7,0,0,0,0,41.7,9,0.0
