Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Intermediate, OI",Perfect Intentions,SARAH BRAUN,41.2,,,,0,TE,TE,TE
"[HT] Intermediate, OI",Fernhill Figaro,KAREN E. SHULL,30.8,,W,4,0,7,W,W
"[HT] Intermediate, OI",Pele II,HILARY B. NIEMANN,40.8,,,,0,E,E,E
"[HT] Intermediate, OI",InForAPound Dunvegan,GINA M. SHAMAN,44.4,60,E,16,0,E,E,
"[HT] Intermediate, OI",Cavallino Cocktail,ZACHARY BRANDT,36.4,0,MR,0,0,MR,MR,
"[HT] Intermediate, OI",Venado,LAUREN LOPICCOLO,40.4,60,E,16,0,E,E,
"[HT] Intermediate, OI",Royal Heights,WHITNEY WESTON,35.6,,W,16,11,W,W,
"[HT] HT 1-Star, CIC1*",Governess,JOLIE WENTWORTH,47.5,0,0,0,0,47.5,1,8.0
"[HT] HT 1-Star, CIC1*",Ballyquinn,JOLIE WENTWORTH,48.4,0,0,0,0,48.4,2,7.0
"[HT] HT 1-Star, CIC1*",Roxabelle,ERIN R. KELLERHOUSE,45.3,0,0,4,0,49.3,3,6.0
"[HT] HT 1-Star, CIC1*",High Times,STACEY L. MARK,53.4,0,0,4,0,57.4,4,5.0
"[HT] HT 1-Star, CIC1*",Tiger III,GAIL A. BRACKETT,54.7,0,0,4,0,58.7,5,0.0
"[HT] HT 1-Star, CIC1*",Kings Crossing,MADISON K. HOGAN,55.6,0,0,4,0,59.6,6,0.0
"[HT] HT 1-Star, CIC1*",Man on a Mission III,MADDY MAZZOLA,55,0,0,8,0,63,7,0.0
"[HT] HT 1-Star, CIC1*",,,59.7,0,0,8,0,67.7,8,
"[HT] HT 1-Star, CIC1*",House Music,SIGOURNEY JELLINS,60.9,0,0,8,0,68.9,9,0.0
"[HT] HT 1-Star, CIC1*",Blackfoot Mystery,LISA PEECOOK,56.3,0,0,16,0,72.3,10,0.0
"[HT] HT 1-Star, CIC1*",,,54.4,0,2,16,5,77.4,11,
"[HT] HT 1-Star, CIC1*",Regal Promise,ADDISON JOHNSON,54.7,20,6.4,12,0,93.1,12,0.0
"[HT] HT 1-Star, CIC1*",Special Delivery,BARI BOERSMA,55.6,80,E,0,0,E,E,
"[HT] HT 1-Star, CIC1*",Bratton Little John,MADISON REEB,69.1,,,,0,E,E,E
"[HT] HT 1-Star, CIC1*",Charbonneau,KATHY MAYLIN,65.6,0,RF,8,12,RF,RF,
"[HT] HT 1-Star, CIC1*",Porto Banus,COURTNEY OLENIK,58.1,,,,0,E,E,E
"[HT] Preliminary, OP",Bahrain Legacy,HILARY BATES,31.7,0,0,0,0,31.7,1,6.0
"[HT] Preliminary, OP",Bravo,JORDAN BALLENGER,27.8,0,0,4,0,31.8,2,5.0
"[HT] Preliminary, OP",O'Reilly Factor,JAMES ALLISTON,33.9,0,0,4,0,37.9,3,4.0
"[HT] Preliminary, OP",Othello's Fogata,AUBURN EXCELL BRADY,38.3,0,0,0,0,38.3,4,0.0
"[HT] Preliminary, OP",Aida,MATTHEW R. BROWN,34.4,0,0,4,0,38.4,5,0.0
"[HT] Preliminary, OP",Uphoria,FRANKIE THIERIOT STUTES,38.3,0,3.2,0,0,41.5,6,0.0
"[HT] Preliminary, OP",Killian O'Connor,JOLIE WENTWORTH,33,0,3.6,8,0,44.6,7,0.0
"[HT] Preliminary, OP",Akila,MACKENNA SHEA,35.2,0,9.6,0,0,44.8,8,0.0
"[HT] Preliminary, OP",Coup D'Etat,JENNIFER WOOTEN - MACOUZET,37,0,9.2,0,0,46.2,9,0.0
"[HT] Preliminary, OP",Irish Smoke,AUBURN EXCELL BRADY,39.1,0,2.8,8,0,49.9,10,0.0
"[HT] Preliminary, OP",Tatiana,NOLAN R. SPENCE,34.8,0,4,12,0,50.8,11,0.0
"[HT] Preliminary, OP",Mojo,INDIA MCEVOY,33.5,0,12,8,0,53.5,12,0.0
"[HT] Preliminary, OP",Impish Grin,TERESA KOROL,36.5,20,20.8,0,0,77.3,13,0.0
"[HT] Preliminary, OP",Isle Of Japan,DEREK DI GRAZIA,26.1,,W,2,4,0,W,W
"[HT] Preliminary, PR",Ben Cruise,MADELINE D. SEXTON,31.7,0,0,4,0,35.7,1,6.0
"[HT] Preliminary, PR",Airlington,EMILY A. PESTL-DIMMITT,31.3,0,4.4,0,0,35.7,2,5.0
"[HT] Preliminary, PR",Regal Exit,SIERRA N. MATHIAS,34.4,0,2.8,4,0,41.2,3,4.0
"[HT] Preliminary, PR",Sexy Rexy,RUTH BLEY,35.2,0,6.8,0,0,42,4,3.0
"[HT] Preliminary, PR",Cavalier Clover Boy,BRYNN HAMEL,36.1,0,2.8,4,0,42.9,5,2.0
"[HT] Preliminary, PR",De Mello,MEGAN GASTEL,35.7,0,5.6,4,0,45.3,6,0.0
"[HT] Preliminary, PR",Carasi,GRETCHEN J. KOENEN,34.4,0,7.2,4,0,45.6,7,0.0
"[HT] Preliminary, PR",Without A Doubt,ALEXANDRA TATARU,37.4,0,10,0,0,47.4,8,0.0
"[HT] Preliminary, PR",NVR Peter The Great,MADELINE D. SEXTON,39.6,0,0,8,0,47.6,9,0.0
"[HT] Preliminary, PR",Made Ya Look IV,LISA LEVINE,38.7,0,4.4,8,0,51.1,10,0.0
"[HT] Preliminary, PR",Leader des Bieffes,KELLY A. LORIA,31.7,0,14.8,8,0,54.5,11,0.0
"[HT] Preliminary, PR",Donzella,LINDSEY B. WEAVER,38.7,0,6,16,0,60.7,12,0.0
"[HT] Preliminary, PR",Emmie Lou,HALEY DWIGHT,45.7,20,10.8,0,0,76.5,13,0.0
"[HT] Preliminary, PR",Say It Again,FIONA CLYDE-BROCKWAY,34.4,20,19.2,8,0,81.6,14,0.0
"[HT] Preliminary, PR",Memoferu,KARINA QUINLAN,56.5,0,0.8,32,0,89.3,15,0.0
"[HT] Preliminary, PR",First Offer,KENZIE AMACK,37,20,18.4,8,8,91.4,16,0.0
"[HT] Preliminary, PR",Kiss Me I'm Irish,EDEN CALI,43.5,80,E,4,0,E,E,
"[HT] Preliminary, PR",Back Stage Pass,LAUREN BRANAGH,42.6,0,RF,4,0,RF,RF,
"[HT] Preliminary, PR",True Confidence,HALEY NELSON,37.8,60,E,8,0,E,E,
"[HT] Preliminary, PR",Marcus,SUE BUXTON,37.4,,,,0,E,E,E
"[HT] Preliminary, PR",Toukoutou,CHRISTIANA ROSENBLATT,47,0,TE,8,0,TE,TE,
"[HT] Preliminary, PR",Lazydaznmiracleways,VICTORIA KLEIN,36.5,,W,W,W,W,W
"[HT] Training, JTR",Tuscan Sun,FLORENCE MILLER,25.9,0,0,4,0,29.9,1,7.0
"[HT] Training, JTR",Legolas,HOLLIE READ,30.5,0,0,0,0,30.5,2,6.0
"[HT] Training, JTR",Hanz,ABIGAIL READ,30,0,0,4,0,34,3,5.0
"[HT] Training, JTR",Kaptain Jak,KATELYN J. GRUBICH,29.6,0,0,8,0,37.6,4,4.0
"[HT] Training, JTR",Bee Hive,ALICE CONEYBEER,37.7,0,0,0,0,37.7,5,3.0
"[HT] Training, JTR",Independence Day,CORI GRAINGER,35,0,0,4,0,39,6,0.0
"[HT] Training, JTR",Myster E,ERIN M. MURPHY,39.6,0,0,0,0,39.6,7,0.0
"[HT] Training, JTR",,,40.5,0,0,0,0,40.5,8,
"[HT] Training, JTR",A Golden Effort,CORI L. DAVIS,40.9,0,0,0,0,40.9,9,0.0
"[HT] Training, JTR",Oso Proudly,NAIMA VALENTIN,42.3,0,0,0,0,42.3,10,0.0
"[HT] Training, JTR",TC Royal Flush,TAYLER M. RAVENSCROFT,39.1,0,0,4,0,43.1,11,0.0
"[HT] Training, JTR",Cruising Altitude,ALECIA C. HASELTON,46.4,0,0,0,0,46.4,12,0.0
"[HT] Training, JTR",Marley,MAYA NAGARAJ,44.1,0,0,4,2,50.1,13,0.0
"[HT] Training, JTR",Gaelic Blessing,MCKENZIE D. MILLER,30.9,20,0,0,0,50.9,14,0.0
"[HT] Training, JTR",Catch Of The Day,LOGAN E. BEARDEN,44.6,0,0,8,0,52.6,15,0.0
"[HT] Training, JTR",Sir Stoney,MIA FARLEY,39.6,20,2,0,0,61.6,16,0.0
"[HT] Training, JTR",Eternal Echo,MARIAH S. COOGAN,36.8,20,1.6,8,0,66.4,17,0.0
"[HT] Training, JTR",Willy Jump The Moon,RONNIE N. HODGKINSON,46.8,,,,0,E,E,E
"[HT] Training, JTR",Baby Ish,JOANNA MOORE,43.6,,,,0,E,E,E
"[HT] Training, JTR",Weimar,BRYNN LITTLEHALE,33.6,80,R,4,0,R,R,
"[HT] Training, JTR",Napoleon Dynamite,LIBBY CORVIN,33.2,,,,0,E,E,E
"[HT] Training, JTR",Kasheral,MADISON TEMKIN,37.7,0,RF,0,0,RF,RF,
"[HT] Training, OT",Cristal,ERIN R. KELLERHOUSE,26.4,0,0,0,0,26.4,1,6.0
"[HT] Training, OT",Learning To Fly,TRISTEN N. HOOKS DVM,26.4,0,0,0,0,26.4,2,5.0
"[HT] Training, OT",Virginian Sky,NATALIE BRADY,30.5,0,0,0,0,30.5,3,4.0
"[HT] Training, OT",Callum O'Connor,JOLIE WENTWORTH,31.8,0,0,0,0,31.8,4,3.0
"[HT] Training, OT",Sabina,GINA M. SHAMAN,35,0,0.8,0,0,35.8,5,2.0
"[HT] Training, OT",Leonado SE,ALEXIS A. HELFFRICH,34.1,0,0,4,0,38.1,6,0.0
"[HT] Training, OT",Linus,DANIELLE DOWNING,32.3,0,0,8,0,40.3,7,0.0
"[HT] Training, OT",Tiki Tiki Tumbo,MATTHEW R. BROWN,37.3,0,0,4,0,41.3,8,0.0
"[HT] Training, OT",Winter Blaze,SABINE SHORT,37.7,0,0,4,0,41.7,9,0.0
"[HT] Training, OT",Charlotte,JENNIFER L. MCRONALD,38.6,0,1.2,8,0,47.8,10,0.0
"[HT] Training, OT",Gordon Biersch,JOLIE WENTWORTH,30.5,0,8,16,0,54.5,11,0.0
"[HT] Training, OT",Kool Margarita,KAREN BEALE,33.6,0,4.8,12,7,57.4,12,0.0
"[HT] Training, OT",Legate,NATALIA K. NENEMAN,35.5,20,4.4,0,0,59.9,13,0.0
"[HT] Training, OT",Herbstrose,KATIE PATTON,37.7,,W,8,0,W,W,
"[HT] Training, OT",Lady Calido,SUE BUXTON,37.7,,,,0,E,E,E
"[HT] Training, OT",Benison,JENNIFER WOOTEN - MACOUZET,29.6,,,,0,E,E,E
"[HT] Training, OT",Razor's Edge,SILVIA SZABO,33.6,,,,0,E,E,E
"[HT] Training, ST:AM",Steppin' Out,NORA BATTIG,27.7,0,0,0,0,27.7,1,16.0
"[HT] Training, ST:AM",Rainier II,MARYANN SIMMONS,35.5,0,0,0,0,35.5,2,25.0
"[HT] Training, ST:AM",Che Landscape,CHELSEA CLYDE-BROCKWAY,35.5,0,0,4,0,39.5,3,4.0
"[HT] Training, ST:AM",Nanook,ANNA MEDINA,33.2,0,0,8,0,41.2,4,3.0
"[HT] Training, ST:AM",Cloud Nine,STACIE MACALUSO,37.3,0,0,4,0,41.3,5,2.0
"[HT] Training, ST:AM",Sibeal,PIPPA MURRAY,30,0,0,12,0,42,6,0.0
"[HT] Training, ST:AM",Danny California,MERISSA UNDERWOOD,43.2,0,0,0,0,43.2,7,0.0
"[HT] Training, ST:AM",Dropkick Murphy,SONEE K. ARCE,39.6,0,0,4,0,43.6,8,0.0
"[HT] Training, ST:AM",Jacqueline,CHRISTINE POULOS,41.8,0,0,4,0,45.8,9,0.0
"[HT] Training, ST:AM",The Alchemist,MAGUY PALLUEL,45.9,0,0,0,0,45.9,10,0.0
"[HT] Training, ST:AM",Queen of Spades,ERIN ROOF- WAGES,34.1,0,0,12,0,46.1,11,0.0
"[HT] Training, ST:AM",Cat Ballou,JOY M. SIMON,38.6,0,0,8,0,46.6,12,0.0
"[HT] Training, ST:AM",Stella Artois,KATE MILLER,35,0,0,12,0,47,13,0.0
"[HT] Training, ST:AM",Just Ducky,TARA B. POZZI,44.1,0,0,4,0,48.1,14,0.0
"[HT] Training, ST:AM",Tom's Star,CARINA BERLIN,43.6,0,0,12,0,55.6,15,0.0
"[HT] Training, ST:AM",Exquisite Prince,CHRISTINE D. RITTHALER,44.6,0,0,12,0,56.6,16,0.0
"[HT] Training, ST:AM",Oscar of Penzance,IAN DIERY,41.4,,W,W,W,W,W
"[HT] Training, STR",Willoughby Bay,JOY M. SIMON,34.1,0,0,0,0,34.1,1,17.0
"[HT] Training, STR",Logan,KIM A. STEVENS,35,0,0,0,0,35,2,6.0
"[HT] Training, STR",Aughisky,JULIE WHITE,26.4,0,0,12,0,38.4,3,5.0
"[HT] Training, STR",Cozzell,KATHERINE FRANCHINI,35.5,0,0,4,0,39.5,4,4.0
"[HT] Training, STR",Star of Arabia,CRYSTAL NEWHALL,40.5,0,0,0,0,40.5,5,3.0
"[HT] Training, STR",The Perfect Storm,EILEEN W. MORGENTHALER,37.3,0,0,4,0,41.3,6,0.0
"[HT] Training, STR",On The Road,SANDRA JOHNSON,39.1,0,0,4,0,43.1,7,0.0
"[HT] Training, STR",Orion's Bold Princess,VALI FRANK,39.6,0,0,4,0,43.6,8,0.0
"[HT] Training, STR",Gatsby,ILONA LETMANYI,41.8,0,0,4,0,45.8,9,0.0
"[HT] Training, STR",The Great Gatsby,ELENA DRAKE-KNIGHT,37.7,0,0.4,8,0,46.1,10,0.0
"[HT] Training, STR",Ready or Not,ROBERTA ZAJAC,40.5,0,0,8,0,48.5,11,0.0
"[HT] Training, STR",August Moon,SONALI RATHOD,42.7,0,0,12,0,54.7,12,0.0
"[HT] Training, STR",General Gonzo,CONNIE BAXTER,39.1,0,7.6,8,0,54.7,13,0.0
"[HT] Training, STR",Sir Henry,NICHOLE BAHLMAN,31.8,0,9.2,16,0,57,14,0.0
"[HT] Training, STR",Lift Off,THERESA SMRT,37.3,0,0,12,18,67.3,15,0.0
"[HT] Training, STR",Good Boy Roy,LANIE PETERSON,38.6,20,2.4,16,1,79,16,0.0
"[HT] Training, STR",Intrepid,SHELLEY THOMAS,28.6,60,9.2,4,0,101.8,17,0.0
"[HT] Training, STR",Prince Maximillian,MARLEE J. HOLMES,38.6,,W,W,W,W,W
"[HT] Training, STR",Neige D'Antan,ANNIE SHAW,41.4,,W,W,W,W,W
"[HT] Training, TH",,,31.8,0,0,0,0,31.8,1,
"[HT] Training, TH",Cimply Spot On,MEG FINN,34.1,0,0,0,0,34.1,2,5.0
"[HT] Training, TH",Doesn't Play Fair,MAYA BLACK,30.5,0,0,4,0,34.5,3,4.0
"[HT] Training, TH",FDF Cory,KENDRA ROBISON,35.5,0,0,4,0,39.5,4,3.0
"[HT] Training, TH",Sienna,HAWLEY BENNETT-AWAD,31.8,0,0,8,0,39.8,5,2.0
"[HT] Training, TH",Sir Aidan,MADDY MAZZOLA,40.5,0,0,0,0,40.5,6,0.0
"[HT] Training, TH",Rigby,PAM FISHER,34.1,0,0,8,0,42.1,7,0.0
"[HT] Training, TH",,,40.5,0,0,4,0,44.5,8,
"[HT] Training, TH",,,35.5,0,0,12,0,47.5,9,
"[HT] Training, TH",,,32.3,20,0,4,0,56.3,10,
"[HT] Training, TH",Montana,KAYLEEN P. CROWLEY,34.1,0,0,28,0,62.1,11,0.0
"[HT] Training, TH",,,37.3,20,23.6,12,0,92.9,12,
"[HT] Training, TH",,KATHRYN MORGAN,35.5,60,13.2,20,0,128.7,13,
"[HT] Training, TH",Nickie Ferrante,GINA ECONOMOU,32.7,80,E,12,0,E,E,
"[HT] Novice, JNR:A",Idol Hour,KENDRA MITCHELL,28.5,0,0,4,1,33.5,1,6.0
"[HT] Novice, JNR:A",Cursive,SOPHIE DIXON-SUTTON,28.5,0,0,4,3,35.5,2,5.0
"[HT] Novice, JNR:A",Steal Your Thunder,JESSICA C. RIDGLEY,37.5,0,0,0,0,37.5,3,4.0
"[HT] Novice, JNR:A",Mushu The Dragon,RACHAEL Q. PERRY,38.5,0,0,0,0,38.5,4,3.0
"[HT] Novice, JNR:A",True Blue,ISABELLA SULLIVAN,32,0,0,8,0,40,5,2.0
"[HT] Novice, JNR:A",K.R.K Sandman,SIERRA VALENCIA,42,0,0,0,0,42,6,0.0
"[HT] Novice, JNR:A",Braveheart,KISHORIE R. WEINGART,39.5,0,0.8,4,0,44.3,7,0.0
"[HT] Novice, JNR:A",Wallstreet Gangster,ANNA J. KNOWLES,38.5,0,0,8,0,46.5,8,0.0
"[HT] Novice, JNR:A",Double Shot,MADALENA P. PARISI,34,20,0,0,0,54,9,0.0
"[HT] Novice, JNR:A",Rebel's Fire,TORI TRAUBE,38,20,0,4,0,62,10,0.0
"[HT] Novice, JNR:A",,,38.5,20,0,4,0,62.5,11,
"[HT] Novice, JNR:A",Wandrin' Star,KATE M. ARMSTRONG,39,0,0,24,0,63,12,0.0
"[HT] Novice, JNR:A",All Star,MILA GOULD,32.5,0,0,16,19,67.5,13,0.0
"[HT] Novice, JNR:A",,KATHRYN A. NUGENT,36,20,6.4,20,5,87.4,14,
"[HT] Novice, JNR:A",Global Children,SOPHIA A. ZEIER,37,0,0,32,26,95,15,0.0
"[HT] Novice, JNR:A",,,45,60,1.2,20,5,131.2,16,
"[HT] Novice, JNR:A",Quinn The Eskimo,GRACE L. GREBE,42,0,0,RF,RF,RF,RF,
"[HT] Novice, JNR:B",Uno Mas II,MELISSA E. FRENCH,31,0,0,0,0,31,1,16.0
"[HT] Novice, JNR:B",Good Night Good Lookin,AINSLEIGH O. MITCHELL,29.5,0,0,4,0,33.5,2,5.0
"[HT] Novice, JNR:B",Cruise Control,SYDNEY JOHNSON,26,0,0,8,0,34,3,4.0
"[HT] Novice, JNR:B",Bally Quick Coin,SOPHIE E. HULME,30.5,0,0,4,0,34.5,4,3.0
"[HT] Novice, JNR:B",,ALLISON KNAPP,35,0,0.4,0,0,35.4,5,
"[HT] Novice, JNR:B",,FIONA ZEIER,32.5,0,0,4,0,36.5,6,
"[HT] Novice, JNR:B",Lunar Eclipse,HOPE CHAVEZ,32.5,0,0,8,0,40.5,7,0.0
"[HT] Novice, JNR:B",Obeah,AMBER PEARSON,35,0,0,8,2,45,8,0.0
"[HT] Novice, JNR:B",Western Lonestar,ASHLEY N. SARTORI,37,0,0,8,0,45,9,0.0
"[HT] Novice, JNR:B",Prozac,KAITLIN CARROLL,39,0,0,8,0,47,10,0.0
"[HT] Novice, JNR:B",Protégé,LAUREN MORGENTHALER,39,0,0,12,1,52,11,0.0
"[HT] Novice, JNR:B",Mamma Mia,CATIE D. JOLICOEUR,32,20,0,4,0,56,12,0.0
"[HT] Novice, JNR:B",Irish Clover,MADELYN HANSON,44,20,0,0,0,64,13,0.0
"[HT] Novice, JNR:B",Truth Be Told,MAGUIRE A. LESSARD,43.5,20,0,4,0,67.5,14,0.0
"[HT] Novice, JNR:B",Kodak Moment,CAMILLE E. SANCHEZ,43,0,0,4,21,68,15,0.0
"[HT] Novice, JNR:B",Primo,JULIA DREWICKE,36,40,13.6,4,7,100.6,16,0.0
"[HT] Novice, JNR:B",High Expectations,URSULA BEHIEL,34.5,80,2.4,4,12,132.9,17,0.0
"[HT] Novice, JNR:B",Tom Sawyer,MEGAN WHITE,33,40,0,0,RF,RF,RF,
"[HT] Novice, ON",Lagos Star,JAMES ALLISTON,27.5,0,0,0,0,27.5,1,17.0
"[HT] Novice, ON",Smooth Sailin,ERIN R. KELLERHOUSE,33,0,0.8,0,0,33.8,2,6.0
"[HT] Novice, ON",Accelerate,WHITNEY WESTON,36,0,0,0,0,36,3,5.0
"[HT] Novice, ON",Rionach,SIGOURNEY JELLINS,37,0,0,0,1,38,4,4.0
"[HT] Novice, ON",Gin Fizz,WHITNEY WESTON,39,0,0,0,0,39,5,3.0
"[HT] Novice, ON",,CLAIR BEALE,38,0,1.2,4,0,43.2,6,
"[HT] Novice, ON",Le Noir Dynamo Jab,RYAN A. SULONEN,41.5,0,0,4,4,49.5,7,0.0
"[HT] Novice, ON",Epic,LAUREN BRADLEY,34,0,0,8,8,50,8,0.0
"[HT] Novice, ON",Louis Vuitton,VALORIE MACKEY,29.5,0,10.4,8,3,50.9,9,0.0
"[HT] Novice, ON",,BETH MAHON BROWN,40,0,4,8,3,55,10,
"[HT] Novice, ON",,,45,0,0,12,0,57,11,
"[HT] Novice, ON",,VALERIE BELOT,39,0,4,20,0,63,12,
"[HT] Novice, ON",,,41,0,0,20,3,64,13,
"[HT] Novice, ON",Charly Chaplin,YVES SAUVIGNON,32,20,0,12,3,67,14,0.0
"[HT] Novice, ON",Reuben SF,LAUREN LOPICCOLO,36.5,20,7.6,8,1,73.1,15,0.0
"[HT] Novice, ON",Sasha Fierce,DAVID W. ACORD,45,20,8.8,4,0,77.8,16,0.0
"[HT] Novice, ON",Good Measure,BETH MAHON BROWN,41.5,20,4.4,12,1,78.9,17,0.0
"[HT] Novice, ON",Foster,STEPHANIE GOODMAN,32.5,0,5.2,8,35,80.7,18,0.0
"[HT] Novice, ON",,KATHRYN MORGAN,41.5,20,13.2,8,0,82.7,19,
"[HT] Novice, ON",Phargo,GINA ECONOMOU,32.5,20,24.8,8,0,85.3,20,0.0
"[HT] Novice, ON",Equidor,JACK BURNS,39,20,20,0,8,87,21,0.0
"[HT] Novice, ON",Revielle,LUCIA KELLOGG,35,0,36.4,16,23,110.4,22,0.0
"[HT] Novice, SN:AM",Wiscotti,RUTH BLEY,23,0,0,0,0,23,1,16.0
"[HT] Novice, SN:AM",Ruby Music,MELISSA HOLLATZ,26.5,0,0,0,0,26.5,2,25.0
"[HT] Novice, SN:AM",Leapy Hill,AMANDA J. VOLK,30.5,0,0,0,0,30.5,3,4.0
"[HT] Novice, SN:AM",Paint the Town Red,JULIA K. TUSSING,34.5,0,0,0,0,34.5,4,3.0
"[HT] Novice, SN:AM",Delacroix,MICHAEL BROOK,26.5,0,0,8,4,38.5,5,2.0
"[HT] Novice, SN:AM",Canadian Quill,MEGAN W. BEACHLER,39,0,0,0,0,39,6,0.0
"[HT] Novice, SN:AM",Catchy One-liner,BARBARA SLAUGHTER,36,0,0,4,0,40,7,0.0
"[HT] Novice, SN:AM",Kaiden,CARRIE J. FINNO,36.5,0,0,4,0,40.5,8,0.0
"[HT] Novice, SN:AM",What Are The chances,BARI BOERSMA,31,0,0,12,0,43,9,0.0
