Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Training, TAM",Roxabelle,BARI BOERSMA,29.6,0,0,8,0,37.6,6,60.0
"[HT] Training, TAM",Alreddy Vintage,RACHEL MAY,38.2,0,0,4,0,42.2,7,0.0
"[HT] Training, TAM",Charbonneau,KATHY MAYLIN,38.6,0,0,4,0,42.6,8,0.0
"[HT] Training, TAM",Cryptic,HALEY NELSON,33.6,0,2.4,4,5,45,9,0.0
"[HT] Training, TAM",FDF Recherche,KARISSA OLIVER,44.6,0,0,4,0,48.6,10,0.0
"[HT] Training, TAM",Louis Vuitton,VALORIE MACKEY,37.3,0,12,0,0,49.3,11,0.0
"[HT] Training, TAM",In Like Flynn,ASHLYN DORSEY,23.2,20,7.2,0,0,50.4,12,0.0
"[HT] Training, TAM",Douglas Rock,OLGA LONDA,37.3,20,0,0,0,57.3,13,0.0
"[HT] Training, TAM",Kleary's Foolish Heart,DAWN ROBBINS,39.1,20,0,0,0,59.1,14,0.0
"[HT] Training, TAM",High Decorum,JULIE A. BOYER,37.7,0,24.8,0,1,63.5,15,0.0
"[HT] Training, TAM",RSG Cameo,JESSIE DEETER,35.9,20,8.4,4,0,68.3,16,0.0
"[HT] Training, TAM",First Field,KAREN I. BRISTING,35.5,40,16,0,0,91.5,17,0.0
"[HT] Training, TAM",Landmark,THERESA SMRT,35,0,0,-,-,W,W,-
"[HT] Training, TH",Checkpoint Charlie,LAUREL R. MECK,27.7,0,0,0,0,27.7,1,16.0
"[HT] Training, TH",Sunsprite Madeira,JAMES ALLISTON,30,0,0,0,0,30,2,25.0
"[HT] Training, TH",Gershwin H.H,SONYA BENGALI,30.9,0,0,0,0,30.9,3,34.0
"[HT] Training, TH",RF Kinetic,ASHLYN DORSEY,31.8,0,0,0,0,31.8,4,43.0
"[HT] Training, TH",Levitate,LIZ A. HALL,35.5,0,0,4,0,39.5,5,52.0
"[HT] Training, TH",Bruisyard Hall,SHELBY C. GODFREY,35.9,0,0,4,0,39.9,6,60.0
"[HT] Training, TH",We All Love Aleyna,LOU MOORE-JACOBSEN,36.8,0,0,4,0,40.8,7,0.0
"[HT] Training, TH",Wildwych Eclipse,BARBARA CRABO,29.6,0,7.6,4,0,41.2,8,0.0
"[HT] Training, TH",Patrick McLiam,CAMILLE POWELL,34.6,0,0.4,8,0,43,9,0.0
"[HT] Training, TH",Ringwood Isabelle,BEA DI GRAZIA,27.3,0,10.8,0,5,43.1,10,0.0
"[HT] Training, TH",Severus,JUELENA ATTARD,34.1,0,10.4,0,0,44.5,11,0.0
"[HT] Training, TH",Sunny Delight,TAYLOR LINDSTEN,32.7,0,0,16,0,48.7,12,0.0
"[HT] Training, TH",Thorin son of Thrane,SARAH BUNDGARD,33.2,20,0,0,0,53.2,13,0.0
"[HT] Training, TH",Danito,JOHN MICHAEL DURR,29.6,20,30.4,8,0,88,14,0.0
"[HT] Training, TH",Anika,JENNIFER WOOTEN - MACOUZET,34.1,40,30,-,-,W,W,-
"[HT] Novice, JNR:A",Foothills Foggy Morning,ALANA N. BEAULIEU,29.5,0,0,0,0,29.5,1,16.0
"[HT] Novice, JNR:A",Cookie Monster,VERONICA FAGALDE,31,0,0,0,0,31,2,25.0
"[HT] Novice, JNR:A",He's All That,SOPHINA MOORE,33,0,0,4,0,37,3,34.0
"[HT] Novice, JNR:A",Imperious,JANICE CHASE,37.5,0,0,0,0,37.5,4,43.0
"[HT] Novice, JNR:A",Phoenix Secret,LAUREN KESECKER,29,0,4.8,4,0,37.8,5,52.0
"[HT] Novice, JNR:A",Banana Boat,JORDAN JAMES,39.5,0,0,4,0,43.5,6,60.0
"[HT] Novice, JNR:A",RH Arnabus,KATHERINE KARPENKO,42,0,1.6,0,0,43.6,7,0.0
"[HT] Novice, JNR:A",Stella Artois,MEGAN MCIVER,35,0,0,8,1,44,8,0.0
"[HT] Novice, JNR:A",Superman Sam,JENA TASSONE,42.5,0,0,4,0,46.5,9,0.0
"[HT] Novice, JNR:A",Maestoso's Waltz,NADIA PALTE,39,0,0,8,0,47,10,0.0
"[HT] Novice, JNR:A",Ecklands Padiwak,HOLLAND A. GARRETT,49,0,1.2,0,0,50.2,11,0.0
"[HT] Novice, JNR:A",For Kicks,KIKI IMMEL,51,0,0,0,0,51,12,0.0
"[HT] Novice, JNR:A",Gettysburg Address,CAROLINE MAMEESH,43.5,0,5.2,8,0,56.7,13,0.0
"[HT] Novice, JNR:A",Street Melody,SARAH SMITH,44.5,20,10,0,0,74.5,14,0.0
"[HT] Novice, JNR:A",Captain America,MIA SLAUGHTER,43,80,38.4,0,0,161.4,15,0.0
"[HT] Novice, JNR:A",Zena,REBECCA E. SEVERT,24,80,E,8,3,E,-,-
"[HT] Novice, JNR:B",Sunsprite's Cali,ANGELA CRICELLI,30.5,0,0,0,0,30.5,1,16.0
"[HT] Novice, JNR:B",Orion's Sweet Rubio,HALEY TURNER,27.5,0,0,4,0,31.5,2,25.0
"[HT] Novice, JNR:B",X (The Perfect Ten),LAUREN JAMISON,31.5,0,0,0,0,31.5,3,34.0
"[HT] Novice, JNR:B",Jumbo's Jake,EMMA ERICKSON,31.5,0,0,0,0,31.5,4,43.0
"[HT] Novice, JNR:B",Clarissa Purisima,MALLORY K. HOGAN,36.5,0,0,0,0,36.5,5,52.0
"[HT] Novice, JNR:B",Alwyn Gingerbread Man,MAXELLE PHILLIPS,36.5,0,0,0,0,36.5,6,60.0
"[HT] Novice, JNR:B",Dashing II,KAITLIN RAYNOR,37,0,0,0,0,37,7,0.0
"[HT] Novice, JNR:B",Mega Bucks,ELENA HONIGHAUSEN,40.5,0,0,0,0,40.5,8,0.0
"[HT] Novice, JNR:B",Candy,LAUREN JAMISON,40.5,0,0,0,0,40.5,9,0.0
"[HT] Novice, JNR:B",Nick of Time,JULIANA REED,39,0,0,4,0,43,10,0.0
"[HT] Novice, JNR:B",Sassafrass,RACHAEL MCGREGOR,39.5,0,0,4,0,43.5,11,0.0
"[HT] Novice, JNR:B",Lunar Eclipse,JADE G. VOHLAND,34.5,0,0,4,6,44.5,12,0.0
"[HT] Novice, JNR:B",Mister Monty,KAITLIN N. VOSSELLER,45,0,0,0,0,45,13,0.0
"[HT] Novice, JNR:B",True Blondie,AMELIA CHRISTIANSEN,34.5,20,0,0,0,54.5,14,0.0
"[HT] Novice, JNR:B",Free Rayn Majesty,BRIANNA N. GAMACHE,35,20,0,4,0,59,15,0.0
"[HT] Novice, JNR:B",Kilbarry Prince,TAYLOR MCFALL,45,20,0,0,0,65,16,0.0
"[HT] Novice, JNR:B",Party Time,MARINA AGUINSKY,34.5,-,-,-,4,E,E,-
"[HT] Novice, JNR:B",Boing,KAYA VON BERG,40,-,-,-,0,E,E,-
"[HT] Novice, NAM",Frankfurt,RUTH BLEY,28,0,0,0,0,28,1,16.0
"[HT] Novice, NAM",Living Right,SARAH MARCH,32,0,0,0,0,32,2,25.0
"[HT] Novice, NAM",Idol Hour,KENDRA MITCHELL,33,0,0,0,0,33,3,34.0
"[HT] Novice, NAM",Mint Julep,TIFFANY BENNETT,33.5,0,0,0,0,33.5,4,43.0
"[HT] Novice, NAM",Charm Offensive,JULIA K. TUSSING,31,0,3.2,0,0,34.2,5,52.0
"[HT] Novice, NAM",Makin' Magic,ISABELLA SULLIVAN,27.5,0,0,8,0,35.5,6,60.0
"[HT] Novice, NAM",Tanner,DARIAN BEAUMIER,31.5,0,0,4,0,35.5,7,0.0
"[HT] Novice, NAM",Deli Dynamic,VICTORIA KLEIN,32.5,0,3.6,0,0,36.1,8,0.0
"[HT] Novice, NAM",Comissioner Gordon,SUMMER D. BLACK,32.5,0,0,4,0,36.5,9,0.0
"[HT] Novice, NAM",Eduardo,KATHRYN JOHNSON,34,0,0,4,0,38,10,0.0
"[HT] Novice, NAM",Lawman,CHRISTINE LEKUTIS,35,0,0,4,0,39,11,0.0
"[HT] Novice, NAM",Graceland's Liebchen,PEGGY S. MOORE,34,0,1.6,4,0,39.6,12,0.0
"[HT] Novice, NAM",High In The Air,STEPHANIE NICORA,38,0,0,4,3,45,13,0.0
"[HT] Novice, NAM",Jack-a-Dandy,CHRISTINA CHU,36,0,0,4,13,53,14,0.0
"[HT] Novice, NAM",Arlington,KATHERINE CISSELL,31.5,20,11.6,4,0,67.1,15,0.0
"[HT] Novice, NAM",Avita,MARIE SCARPA,37.5,40,0,4,0,81.5,16,0.0
"[HT] Novice, NAM",Clintwald,SUE BUXTON,30.5,80,66.8,24,42,243.3,17,0.0
"[HT] Novice, NAM",cyrus,TARA VERKUIL,32.5,0,R,0,0,R,R,-
"[HT] Novice, NH",Fernhill Finders Keepers,MICHELLE EMMERMANN,28.5,0,0,0,0,28.5,1,16.0
"[HT] Novice, NH",Mighty Smart,JOHN MICHAEL DURR,29,0,0,0,0,29,2,25.0
"[HT] Novice, NH",Whiskey Up,KAYLEEN P. CROWLEY,31.5,0,0,0,0,31.5,3,34.0
"[HT] Novice, NH",Classic Twain DF,JENNIFER MCFALL,34,0,0,0,0,34,4,43.0
"[HT] Novice, NH",Desert Pearl,CONNIE ARTHUR,40,0,0,0,1,41,5,52.0
"[HT] Novice, NH",Palace Verdes,WHITNEY TUCKER BILLETER,41,0,0,0,0,41,6,60.0
"[HT] Novice, NH",Angelito,LARA PORTE,31.5,0,2.4,8,1,42.9,7,0.0
"[HT] Novice, NH",Andora,SILVIA SZABO,29.5,0,0,4,16,49.5,8,0.0
"[HT] Novice, NH",Olive,NICOLE FUENTES,30.5,20,0.4,12,13,75.9,9,0.0
"[HT] Novice, NH",Catching Fire,AMBER LEVINE,34,20,21.2,4,0,79.2,10,0.0
"[HT] Novice, NH",Fit Fur A King,OLIVIA LOIACONO,35.5,40,23.6,4,0,103.1,11,0.0
"[HT] Novice, NH",Monhegan,REESE MASON,31.5,80,6.8,0,0,118.3,12,0.0
"[HT] Novice, ON",Coeur Das,AINSLEY FARADAY,26,0,0.8,0,0,26.8,1,16.0
"[HT] Novice, ON",Regenmann,JESS HARGRAVE,29,0,0,0,0,29,2,25.0
"[HT] Novice, ON",Olivia's Choice,OLIVIA LOIACONO,29.5,0,0,0,0,29.5,3,34.0
"[HT] Novice, ON",Urbino du Breuil,ALEXIS A. HELFFRICH,31,0,0,4,0,35,4,43.0
"[HT] Novice, ON",Stony Creek,LAUREN HENRY,33,0,0,4,0,37,5,52.0
"[HT] Novice, ON",The Pied Piper,JOHN STRASSBURGER,38,0,0,0,0,38,6,60.0
"[HT] Novice, ON",V.E. Whatta Good Time,ELIZABETH C. SACCULLO,42,0,0,0,0,42,7,0.0
"[HT] Novice, ON",Western Sky VE,JENIFER K. HALLOCK,41.5,0,0,4,0,45.5,8,0.0
"[HT] Novice, ON",Pinot Quillo,SUZANNE BROCK,38,0,8.4,0,0,46.4,9,0.0
"[HT] Novice, ON",Ricochet GWF,BETH MAHON BROWN,41,0,0,8,0,49,10,0.0
"[HT] Novice, ON",Eloise,DAVID ADAMO,46,0,4,4,0,54,11,0.0
"[HT] Novice, ON",Django Unchained,TERALYN ARTHUR,41,0,0,12,5,58,12,0.0
"[HT] Novice, ON",Hollaback Girl,BRENDA PETERS BEARE,46.5,-,-,-,0,E,E,-
"[HT] Novice, ON",Bravo's First Class,JOHN STRASSBURGER,26,40,TE,80,TE,TE,TE,-
"[HT] Novice, SNR",Donzella,ALANNA MITCHELL,29,0,0,0,0,29,1,16.0
"[HT] Novice, SNR",Saint Louie,BRITT SABBAH,32.5,0,0,0,0,32.5,2,25.0
"[HT] Novice, SNR",Good Day Gali,ELISABETH A. MEHNER,33,0,0,0,0,33,3,34.0
"[HT] Novice, SNR",Carina HGF,CINDY RAMIREZ-SMITH,26,0,0,8,0,34,4,43.0
"[HT] Novice, SNR",Nova,ANGELA MITCHELL,34,0,0,0,0,34,5,52.0
"[HT] Novice, SNR",Subway,LAUREN SALGUEIRO,35,0,0,0,0,35,6,60.0
"[HT] Novice, SNR",What A Steal,DANA DAPOLITO,36,0,0,0,0,36,7,0.0
"[HT] Novice, SNR",Indy,TYLINDA ARTHUR,36.5,0,0,0,0,36.5,8,0.0
"[HT] Novice, SNR",Rolex IV,CONNIE BAXTER,36,0,0,0,1,37,9,0.0
"[HT] Novice, SNR",Lou Lou Catchou,JEN BOULDEN,36,0,1.2,0,0,37.2,10,0.0
"[HT] Novice, SNR",ULTIMATE ONE,VIJOA LUCAS RICARDO,35.5,0,4,4,0,43.5,11,0.0
"[HT] Novice, SNR",Voodoo's Valiant Knight,LISA MANEGGIE,47,0,0,0,0,47,12,0.0
"[HT] Novice, SNR",Sin With a Grin,KATRINA TRAUMANN,38.5,0,0,4,11,53.5,13,0.0
"[HT] Novice, SNR",CATAMARAN,MARCIA FURTADO,38,20,0,0,0,58,14,0.0
"[HT] Novice, SNR",Morro Bay,SUSAN SAXTON,40,20,0,4,0,64,15,0.0
"[HT] Novice, SNR",Air Apparent,CYNTHIA WRIGHT,42.5,8,0,E,4,0,E,E,-
"[HT] Novice, SNR",Just Another Day,LISA JADE WONG,34.5,-,-,-,0,E,E,-
"[HT] Novice, SNR",Nico,ALICIA M. CHANDLER,39.5,-,-,-,0,E,E,-
"[HT] Beginner Novice, JBNR:A",Colin Me Crazy,EMILY DONEEN,36.5,0,0,0,0,36.5,1,16.0
"[HT] Beginner Novice, JBNR:A",Independence Day,MONIQUE BOUDREAUX,37,0,0,0,0,37,2,25.0
"[HT] Beginner Novice, JBNR:A",All Star Pro,MADELINE BOTHWELL,38,0,0,4,0,42,3,34.0
"[HT] Beginner Novice, JBNR:A",Glorious Purpose,SERAPHINA DELLAVALLE,35.5,0,0,8,0,43.5,4,43.0
"[HT] Beginner Novice, JBNR:A",Real Obviously Cool,SADIE NOBLITT,40,0,0,4,0,44,5,52.0
"[HT] Beginner Novice, JBNR:A",Scar Face,RACHAEL TUSCHER,45,0,0,0,0,45,6,-
"[HT] Beginner Novice, JBNR:A",Domino,ZOEY GREENWOOD,48,0,0,0,0,48,7,0.0
"[HT] Beginner Novice, JBNR:A",Miss Artemis,ASHLYN AGUADO,36,20,0,4,0,60,8,-
"[HT] Beginner Novice, JBNR:A",Charmed and Dangerous,NATALIE LAMB,34,20,4,4,2,64,9,0.0
"[HT] Beginner Novice, JBNR:A",Unknown,ISABELLA DUAN D,49,40,0,0,0,89,10,-
"[HT] Beginner Novice, JBNR:A",Jack of All Trades,KATHRYN CANARIO,45,-,-,-,0,E,E,-
"[HT] Beginner Novice, JBNR:A",Psurprise,Unknown,43,80,E,0,0,E,E,-
"[HT] Beginner Novice, JBNR:A",Heads or Tails,ELECTRA HOLBERTON,48,0,RF,0,0,RF,RF,-
"[HT] Beginner Novice, JBNR:A",Far Niente,LISETTE BOUDREAUX,34,-,W,4,0,W,W,-
"[HT] Beginner Novice, JBNR:A",Oso Artful,RILEY BOYD,46.5,60,RF,8,9,RF,RF,-
"[HT] Beginner Novice, JBNR:B",Unknown,BRIANNA MARONEY,31.5,0,0,0,0,31.5,1,-
"[HT] Beginner Novice, JBNR:B",Dancing Diva,GRACE ILLSLEY,34,0,0,0,0,34,2,25.0
"[HT] Beginner Novice, JBNR:B",Catina,ABIGAIL HALSTEAD,37,0,0,0,0,37,3,-
"[HT] Beginner Novice, JBNR:B",Let's Be in Love,KATIE GROSS,39.5,0,0,0,0,39.5,4,43.0
"[HT] Beginner Novice, JBNR:B",Vinny Can Go,LEXI LOBDELL,40.5,0,0,0,0,40.5,5,-
