Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Preliminary, OP",Coolrock Wacko Jacko,JILLIAN D. MADER,31.7,0,0,0,0,31.7,1,6.0
"[HT] Preliminary, OP",Cooley Neptune,JILLIAN D. MADER,32.6,0,0,0,0,32.6,2,5.0
"[HT] Preliminary, OP",Jutopia,MOLLY DUDA,29.3,0,4,0,0,33.3,3,4.0
"[HT] Preliminary, OP",Derroon Diamond,LAUREN A. CRABTREE,30,0,7.2,0,0,37.2,4,3.0
"[HT] Preliminary, OP",Miss Tique,MICKAYLA HOWARD,31.2,0,7.6,0,0,38.8,5,2.0
"[HT] Preliminary, OP",Chromatic Flyer,OLIVIA KEYE,35.2,0,0,4,1.6,40.8,6,2.0
"[HT] Preliminary, OP",HindSight,KASSANDRA MCMILLAN,34.1,0,3.6,4,0,41.7,7,0.0
"[HT] Preliminary, OP",HSH Redfield Hillside Star,SOOBIN OH,43.3,0,1.2,0,0.4,44.9,8,0.0
"[HT] Preliminary, OP",Ixxe Hedoniste,LEAH M. FORQUER,33.8,0,12,0,0.8,46.6,9,0.0
"[HT] Preliminary, OP",Dot Notation,ERIN STOREY,31.2,0,9.2,8,0,48.4,10,0.0
"[HT] Preliminary, OP",VaZoom TW,ALEXANDRA A. LEBOVIC,40.2,0,13.2,0,1.6,55,11,0.0
"[HT] Preliminary, OP",Woodland's Be Dignified,SAMI CLARK,29.5,20,11.6,8,1.2,70.3,12,0.0
"[HT] Preliminary, OP",Look Again,ROBERTA ZAJAC,44.8,0,18,8,2.4,73.2,13,0.0
"[HT] Preliminary, OP",Corlandro Approved,KIRA NIYOGI,35.5,20,12.8,8,2.4,78.7,14,0.0
"[HT] Preliminary, OP",LEAP OF FAITH FSF,NATALIE BRADY,32.6,20,26.8,0,0,79.4,15,0.0
"[HT] Preliminary, OP",Kingston 60,LAUREN BILLYS SHADY,30,20,25.6,4,1.6,81.2,16,0.0
"[HT] Preliminary, OP",Kryptonite Z,SUZANNE MILLER,34.1,20,22.8,8,10.4,95.3,17,0.0
"[HT] Preliminary, OP",Divine HE,JASMINE SANDHU,40.2,0,26,--,W,W,W,0.0
"[HT] HT 1-Star, CCI1-S",Milagro,AMBER BIRTCIL,26.5,0,0,0,0,26.5,1,7.0
"[HT] HT 1-Star, CCI1-S",Solaguayre Cantata,TAMRA SMITH,24.9,0,0.4,4,0,29.3,2,6.0
"[HT] HT 1-Star, CCI1-S",Remember Me,KAYLAWNA SMITH-COOK,26,0,2.4,4,0,32.4,3,5.0
"[HT] HT 1-Star, CCI1-S",Fyfin Ramiro,PAIGE BEAUCHAMP CRANDON,34.3,0,0,4,0,38.3,4,7.0
"[HT] HT 1-Star, CCI1-S",Moscato-Versent SA,KAYLAWNA SMITH-COOK,30.8,0,8.8,0,0,39.6,5,0.0
"[HT] HT 1-Star, CCI1-S",Toulano von Worrenberg,AUBURN EXCELL BRADY,32.8,0,2,4,2.4,41.2,6,0.0
"[HT] HT 1-Star, CCI1-S",Makemineadouble,KEIRA MCKEON,35.2,0,0,8,0,43.2,7,6.0
"[HT] HT 1-Star, CCI1-S",Patito,EMMA SLOCUM,33.7,0,0,12,0,45.7,8,5.0
"[HT] HT 1-Star, CCI1-S",Freedom Hill,LAUREN G. BURNELL,28.9,20,10.4,0,0,59.3,9,0.0
"[HT] HT 1-Star, CCI1-S",High Five DF,JENNIFER MCFALL,32.3,--,W,8,0.8,W,W,0.0
"[HT] HT 1-Star, CCI1-S",Gorgeous In Grey,MILLICENT BILLIG,35.2,----,8,R,R,R,R,0.0
"[HT] Modified, OM",Made by Leontine EB,JAMES ALLISTON,18.8,0,0,0,0,18.8,1,7.0
"[HT] Modified, OM",Clara Bö,MEGAN BEBB,25,0,0,0,0,25,2,7.0
"[HT] Modified, OM",Fitzroy,ASHLEY AGUADO,23.1,0,0,4,0,27.1,3,6.0
"[HT] Modified, OM",Excel Star Romeo,JULIE FLETTNER,23.3,0,5.6,0,0,28.9,4,5.0
"[HT] Modified, OM",Kilkeany Eclipse,STELLA WRIGHT,27.9,0,3.2,8,0,39.1,5,4.0
"[HT] Modified, OM",FemME Fatale WE,CAMILLE G. BATOY,35,0,0.8,4,0,39.8,6,0.0
"[HT] Modified, OM",Supah Heat,ISABELLA DEGNER,26.2,15,0,0,0,41.2,7,0.0
"[HT] Modified, OM",Diranca,STEPHANIE GOODMAN,26,0,4.8,12,0,42.8,8,0.0
"[HT] Modified, OM",Baron de Chevalier,SUSANNAH BARD,24.3,20,2.8,4,0,51.1,9,0.0
"[HT] Modified, OM",New Gaillard AJK,NADIA VOGT,29.5,20,6.8,4,0,60.3,10,0.0
"[HT] Modified, OM",Hillview Quality Control,MICHELLE WAGNER,29.1,20,4,8,0,61.1,11,0.0
"[HT] Modified, OM",Herman,PIPPA MURRAY,22.9,20,RF,----,RF,RF,RF,0.0
"[HT] Modified, OM",RLE Cappuccino,GINA O. MILES,20.5,40,R,----,R,R,R,0.0
"[HT] Modified, OM",Henry Jota Verona,ANNIE SHAW,33.3,0,TE,----,TE,TE,TE,0.0
"[HT] Modified, OM",Got Rythum,KATELYNN R. PARRISH,33.6,20,16.4,----,W,W,W,0.0
"[HT] Modified, OM",Oliver,JENNIFER L. MCRONALD,20,20,5.6,12,R,R,R,0.0
"[HT] Training, JTR",Georgie Z,MARILYN G. SCHACKNER,22.1,0,0,0,0,22.1,1,7.0
"[HT] Training, JTR",Fernhill Vanguard,SOPHIE MCCANNA,22.1,0,0,0,0,22.1,2,6.0
"[HT] Training, JTR",Casskinero,OLIVIA BACA,20.5,0,0,4,0,24.5,3,5.0
"[HT] Training, JTR",Do you believe in Magic?,ARIANNA M. VAN KLEECK,32.9,0,0,0,0,32.9,4,0.0
"[HT] Training, JTR",Maggie May Belle,ALLISON O. HUDGINS,26.9,0,4.4,4,0.8,36.1,5,0.0
"[HT] Training, JTR",Melkenna,AYUSHI SHARMA,29.1,0,0.4,12,0,41.5,6,0.0
"[HT] Training, JTR",Run Forest Run,ELLE M. FRANCIS,27.9,20,14,8,0,69.9,7,0.0
"[HT] Training, JTR",Kinda B Dazzle,ANNA G. WESTON SMITH,23.8,40,12.4,4,0,80.2,8,0.0
"[HT] Training, JTR",Blurred Lines,ISABELLA REGA,18.6,60,11.6,4,0,94.2,9,0.0
"[HT] Training, JTR",California King,BELLA HAYES,29.5,80,26.8,4,0,140.3,10,0.0
"[HT] Training, JTR",Wingman,ADDISON E. MARTIN,28.1,40,4,24,CR,CR,CR,0.0
"[HT] Training, OT",Kareena K,TAMRA SMITH,22.6,0,0,0,0,22.6,1,7.0
"[HT] Training, OT",Sunhill Cobrio,MEGAN N. SYKES,24.1,0,0,0,0,24.1,2,6.0
"[HT] Training, OT",Zippity Doodah,AMBER BIRTCIL,25.5,0,0,0,0,25.5,3,5.0
"[HT] Training, OT",Casa de Prestige,MIA BROWN,25,0,2.4,0,0,27.4,4,7.0
"[HT] Training, OT",Rocket van Maarle,JOLIE WENTWORTH,26.2,0,0,4,0,30.2,5,3.0
"[HT] Training, OT",D. Marie,GRACE BROWNRIGG,31,0,0,0,0,31,6,2.0
"[HT] Training, OT",BallyGriffin Cool Run,MEGAN N. SYKES,31,0,0.8,0,0,31.8,7,0.0
"[HT] Training, OT",Jungle Love DF,EARL MCFALL,28.3,0,0,4,0,32.3,8,0.0
"[HT] Training, OT",Chalten,JAMES ALLISTON,28.6,0,0,4,0,32.6,9,0.0
"[HT] Training, OT",Casanova,LAUREN LOPICCOLO,26.2,0,0,8,0,34.2,10,0.0
"[HT] Training, OT",Litmanen Z,ASIA H. VEDDER,26.7,0,8,0,0,34.7,11,6.0
"[HT] Training, OT",Chilli Sunday,IZZABELA PRICE,31.9,0,0,4,0,35.9,12,5.0
"[HT] Training, OT",Orpheus,AMBER BIRTCIL,27.4,0,0.8,8,0,36.2,13,0.0
"[HT] Training, OT",Mister Cooley,LAUREN BILLYS SHADY,26.7,0,9.6,0,0,36.3,14,0.0
"[HT] Training, OT",Kleary's Rosie the Riveting,KRISTIN JOLY,29.3,0,0,8,0,37.3,15,0.0
"[HT] Training, OT",Only-Else,KAYLAWNA SMITH-COOK,24.5,0,11.6,8,2.4,46.5,16,0.0
"[HT] Training, OT",Brackenspa Valens,REBECCA BRAITLING,25.5,20,4,4,0,53.5,17,0.0
"[HT] Training, OT",Nadeche,AMBER BIRTCIL,23.8,40,13.2,0,0,77,18,0.0
"[HT] Training, OT",Newton WW,AMBER BIRTCIL,24.1,20,36.4,4,0,84.5,19,0.0
"[HT] Training, OT",Master Twain DF,CAROLINE M. DEIN,34.8,80,E,----,E,E,E,0.0
"[HT] Training, OT",O'Malley,NICHOLAS B. CWICK,24.5,--,W,----,W,W,W,0.0
"[HT] Training, OT",Cobain PJ,SIGOURNEY JELLINS,29.5,0,TE,----,TE,TE,TE,0.0
"[HT] Training, OT",Johnnie B Goode FSF,NATALIE BRADY,31.9,20,RF,----,RF,RF,RF,0.0
"[HT] Training, OT",Kremer VD Falieberg,CHLOE L. KISCHUK,25.7,20,R,----,R,R,R,0.0
"[HT] Training, STR",LH,CYNDI STAINNER,26.9,0,0,0,0,26.9,1,7.0
"[HT] Training, STR",HSH Chase De Muze,TORI TRAUBE,28.3,0,0,4,0,32.3,2,6.0
"[HT] Training, STR",Cooley Empire,AMY PARKER,33.6,0,0,0,0,33.6,3,7.0
"[HT] Training, STR",Calypso BW,CHARLOTTE H. GREATWOOD,32.6,0,0,0,1.2,33.8,4,4.0
"[HT] Training, STR",Galliard's Lancer,LAUREN J. HSIEH,30.5,0,0,4,0,34.5,5,6.0
"[HT] Training, STR",Spf Vision Quest,SASKIA REMSBERG,32.4,0,0,4,0,36.4,6,0.0
"[HT] Training, STR",Beaulieu's Surprise,AMANDA L. O’KREPKI,39.1,0,0,0,0,39.1,7,5.0
"[HT] Training, STR",Aphrodite,JACQUELINE BLAIS,38.8,0,0,8,0,46.8,8,0.0
"[HT] Training, STR",Dubaï,AMELIA KERAUTRET,41.9,20,0,4,0,65.9,9,0.0
"[HT] Training, STR",HSH Redfield Kazou,AMY PARKER,29.8,60,4.8,8,0,102.6,10,0.0
"[HT] Training, STR",Far N' Away,LAUREN D. MASI,29.3,60,10,45.6,108.9,11,0.0
"[HT] Training, STR",Lochdown Cruise,CHARLOTTE H. GREATWOOD,27.4,80,R,----,R,R,R,0.0
"[HT] Training, STR",Cappa Aoife,DAWN R. SCOTT,31,0,R,----,R,R,R,0.0
"[HT] Training, STR",BUCKLE END BERTIE,ELYANNA SNYDER,31.2,20,RF,----,RF,RF,RF,0.0
"[HT] Training, STR",Longwood Diamond Supreme,KALEI COLRIDGE,34.8,80,30.8,--,W,W,W,0.0
"[HT] Training, STR",Sully,MAX A. O'KREPKI,39.5,80,R,----,R,R,R,0.0
"[HT] Training, TAM",Monbeg Finnegan,RHIANNON GORIN,31.2,0,0,0,0,31.2,1,7.0
"[HT] Training, TAM",Quality Beach,CHRISTINE POULOS,31.7,0,0,0,0,31.7,2,6.0
"[HT] Training, TAM",Rosco,SOPHIE M. STOCKS,31.7,0,0,4,0,35.7,3,0.0
"[HT] Training, TAM",Claas,RUTH BLEY,30.7,0,0,8,0,38.7,4,0.0
"[HT] Training, TAM",Petite Pavarotti,ANGELA BRYSON,31.9,20,12,0,0,63.9,5,0.0
"[HT] Training, TAM",Crystal Blue Persuasion,CLARA MARKS,31.7,20,12.4,0,0,64.1,6,0.0
"[HT] Training, TAM",Merriewold Quintessa,ALICE CHAN,33.1,60,E,----,E,E,E,0.0
"[HT] Training, TAM",Dexter,SABINE SHORT,32.9,0,W,----,W,W,W,0.0
"[HT] Novice, JNR",Cashmaker,MICHAELA SMITH,21.7,0,0,0,0,21.7,1,7.0
"[HT] Novice, JNR",Kontessa M,ZOE BARKER,21.7,0,0,0,0,21.7,2,6.0
"[HT] Novice, JNR",Iluminada,ELIZABETH M. BUSTOS,23.3,0,1.6,0,0,24.9,3,5.0
"[HT] Novice, JNR",Nehoa,RYLIN M. CLARKE,26.9,0,0,0,0,26.9,4,4.0
"[HT] Novice, JNR",Bittersweet 2,ELLA SMITH,27.8,0,0,0,0.4,28.2,5,3.0
"[HT] Novice, JNR",Hold My Beer,ALEXIS D. FORSTELL,25.6,0,0,4,0,29.6,6,2.0
"[HT] Novice, JNR",Fernandes,GEORGIA GOBOS,23.3,0,0,4,3.2,30.5,7,0.0
"[HT] Novice, JNR",Charleston Lariouat,NINA KOELEMEIJER,30.8,0,0,0,0,30.8,8,0.0
"[HT] Novice, JNR",Rochambeau,AVA ESCHELMAN,31.4,0,0,0,0,31.4,9,0.0
"[HT] Novice, JNR",Sir Walter Raleigh,AILEE HIRSCH,31.7,0,0,0,0,31.7,10,0.0
"[HT] Novice, JNR",Prouno,SOPHIE W. DRESKIN,33.6,0,0,0,0,33.6,11,0.0
"[HT] Novice, JNR",Rayito de Sol SE,SALMA KUHLMANN,31.7,0,2.8,0,0,34.5,12,0.0
"[HT] Novice, JNR",Pony on a Mission,MADELINE G. SLOCUM,31.1,0,0,4,0,35.1,13,0.0
"[HT] Novice, JNR",Acapulco de la Nutria,ROSIE A. MCGRATH,34.2,0,3.2,0,0,37.4,14,0.0
"[HT] Novice, JNR",Western Sky VE,ANNALISE GUDIKSEN,32.8,0,0.8,4,0,37.6,15,0.0
"[HT] Novice, JNR",Tickle Me Elmo,CAMILLE M. KAPPUS,35,0,0,4,0,39,16,0.0
"[HT] Novice, JNR",Ballyneety Soldier,ALEGRIA DORIGO,31.1,0,0.8,8,0,39.9,17,0.0
"[HT] Novice, JNR",Lunatique,AYLA E. BENNETT,35.6,0,1.2,4,4.4,45.2,18,0.0
"[HT] Novice, JNR",Highway Man,CAYENNE WILSON,28.1,0,9.6,8,9.2,54.9,19,0.0
"[HT] Novice, JNR",Cat Ballou,EMMA DE VOS BENAVENTE,25.6,20,1.6,8,0,55.2,20,0.0
"[HT] Novice, JNR",Cloudy with a Chance of Meatballs,MILES R. MEYER,25.6,----,4,RF,RF,RF,RF,0.0
"[HT] Novice, JNR",Sampson,FIONA MAXWELL,40.8,----,16,E,E,E,E,0.0
"[HT] Novice, NAM",Chosen One DF,VICTORIA KLEIN,29.4,0,0,0,0,29.4,1,7.0
"[HT] Novice, NAM",Laced Sensation,NATALIE BURK,30,0,0,0,0,30,2,6.0
"[HT] Novice, NAM",Mayvita,SAMANTHA A. MENDELSON,25.8,0,0,4,0.4,30.2,3,5.0
"[HT] Novice, NAM",Monets Wish,VICTORIA KLEIN,32.5,0,0,0,0,32.5,4,4.0
"[HT] Novice, NAM",BSP Boudica,JULES BUSACCA,38.1,0,0,0,0,38.1,5,0.0
"[HT] Novice, NAM",Hidden Moon,JANE L. DANIELS PEJCHA,31.4,0,0,8,0,39.4,6,0.0
"[HT] Novice, NAM",Coquette,KATE HELFFRICH,26.7,0,0.4,8,5.6,40.7,7,0.0
"[HT] Novice, NAM",Comanche Ranger,ALBERTO MARTINEZ,31.9,0,4,8,0.4,44.3,8,0.0
"[HT] Novice, NAM",Al Qahira,ALBERTO MARTINEZ,45.8,0,0,0,0,45.8,9,0.0
"[HT] Novice, NAM",El Guapo,ALEXANDRE DANET,33.9,0,0,12,0,45.9,10,0.0
"[HT] Novice, NAM",Tyroan MF,LINDA BARMAN,39.7,0,0,8,0,47.7,11,0.0
"[HT] Novice, NAM",Extra Eager,JENNIFER FETNER,38.3,0,2,8,0,48.3,12,0.0
"[HT] Novice, NAM",Lacey,NIKKI LLOYD,30.6,20,1.6,0,0.8,53,13,0.0
"[HT] Novice, NAM",Flux Capacitor,ROBERTA ZAJAC,35,20,6.4,12,0,73.4,14,0.0
"[HT] Novice, NAM",Denfer Du Banney,GABRIEL AGUILAR,38.6,20,RF,4,0,RF,RF,0.0
"[HT] Novice, NAM",Dodsworth,DEVON SVOBODA,31.9,20,RF,4,0,RF,RF,0.0
"[HT] Novice, NAM",Shannondale Fionn,JEANNE CARLEY,31.9,----,W,W,W,W,W,0.0
"[HT] Novice, ON",Nacho,HALEY ABBETT,30.6,0,0,0,0,30.6,1,7.0
"[HT] Novice, ON",Natagho-W,PIPPA MURRAY,31.9,0,0,0,0,31.9,2,7.0
"[HT] Novice, ON",Solide,JOLIE WENTWORTH,30.3,0,3.2,0,0,33.5,3,0.0
"[HT] Novice, ON",Brulee HEF,MEGAN MCIVER,34.4,0,0,0,0,34.4,4,0.0
"[HT] Novice, ON",Zephyr,JOSH BARNACLE,31.4,0,0,4,0,35.4,5,0.0
"[HT] Novice, ON",Prachtige Schat,ERIN STOREY,30.8,0,0,8,0,38.8,6,0.0
"[HT] Novice, ON",TEMPO KD,AUTUMN R. NEHER,31.9,0,5.6,4,0,41.5,7,0.0
"[HT] Novice, ON",Rusty de Satoya,NICOLAS SALLEMBIEN,34.7,0,0,8,0,42.7,8,6.0
"[HT] Novice, ON",Griffin,JENNIFER I. LUDWIG,36.4,0,1.6,8,0,46,9,5.0
